img_org_name,img_name,ethnicity,id_class,face_id,Age,children_agegroup,im_id
m.047j_j_0002,m.047j_j,African,047j_j,0002,27,,047j_j
m.047j_j_0001,m.047j_j,African,047j_j,0001,28,,047j_j
m.027ddp_0004,m.027ddp,African,027ddp,0004,28,,027ddp
m.027ddp_0001,m.027ddp,African,027ddp,0001,36,,027ddp
m.027ddp_0002,m.027ddp,African,027ddp,0002,47,,027ddp
m.027ddp_0003,m.027ddp,African,027ddp,0003,38,,027ddp
m.07f41r_0004,m.07f41r,African,07f41r,0004,33,,07f41r
m.07f41r_0001,m.07f41r,African,07f41r,0001,30,,07f41r
m.07f41r_0003,m.07f41r,African,07f41r,0003,32,,07f41r
m.07f41r_0002,m.07f41r,African,07f41r,0002,34,,07f41r
m.02ry5r_0001,m.02ry5r,African,02ry5r,0001,54,,02ry5r
m.02ry5r_0003,m.02ry5r,African,02ry5r,0003,45,,02ry5r
m.02ry5r_0002,m.02ry5r,African,02ry5r,0002,54,,02ry5r
m.02tr95_0003,m.02tr95,African,02tr95,0003,31,,02tr95
m.02tr95_0002,m.02tr95,African,02tr95,0002,31,,02tr95
m.02tr95_0001,m.02tr95,African,02tr95,0001,38,,02tr95
m.0jt45kw_0001,m.0jt45kw,African,0jt45kw,0001,22,,0jt45kw
m.0jt45kw_0002,m.0jt45kw,African,0jt45kw,0002,22,,0jt45kw
m.0gwrt0_0005,m.0gwrt0,African,0gwrt0,0005,35,,0gwrt0
m.0gwrt0_0004,m.0gwrt0,African,0gwrt0,0004,28,,0gwrt0
m.0gwrt0_0001,m.0gwrt0,African,0gwrt0,0001,27,,0gwrt0
m.0gwrt0_0003,m.0gwrt0,African,0gwrt0,0003,27,,0gwrt0
m.0gwrt0_0002,m.0gwrt0,African,0gwrt0,0002,25,,0gwrt0
m.0b6fdr1_0004,m.0b6fdr1,African,0b6fdr1,0004,21,,0b6fdr1
m.0b6fdr1_0003,m.0b6fdr1,African,0b6fdr1,0003,21,,0b6fdr1
m.0b6fdr1_0002,m.0b6fdr1,African,0b6fdr1,0002,23,,0b6fdr1
m.0b6fdr1_0001,m.0b6fdr1,African,0b6fdr1,0001,20,,0b6fdr1
m.02jhrg_0004,m.02jhrg,African,02jhrg,0004,36,,02jhrg
m.02jhrg_0002,m.02jhrg,African,02jhrg,0002,30,,02jhrg
m.02jhrg_0003,m.02jhrg,African,02jhrg,0003,39,,02jhrg
m.02jhrg_0001,m.02jhrg,African,02jhrg,0001,32,,02jhrg
m.02w45f8_0001,m.02w45f8,African,02w45f8,0001,23,,02w45f8
m.02w45f8_0003,m.02w45f8,African,02w45f8,0003,27,,02w45f8
m.02w45f8_0002,m.02w45f8,African,02w45f8,0002,26,,02w45f8
m.02w45f8_0004,m.02w45f8,African,02w45f8,0004,24,,02w45f8
m.0h_gj5x_0002,m.0h_gj5x,African,0h_gj5x,0002,18,16-18,0h_gj5x
m.0h_gj5x_0001,m.0h_gj5x,African,0h_gj5x,0001,19,,0h_gj5x
m.07sbh56_0004,m.07sbh56,African,07sbh56,0004,21,,07sbh56
m.07sbh56_0005,m.07sbh56,African,07sbh56,0005,26,,07sbh56
m.07sbh56_0006,m.07sbh56,African,07sbh56,0006,20,,07sbh56
m.07sbh56_0002,m.07sbh56,African,07sbh56,0002,19,,07sbh56
m.07sbh56_0003,m.07sbh56,African,07sbh56,0003,17,16-18,07sbh56
m.07sbh56_0001,m.07sbh56,African,07sbh56,0001,19,,07sbh56
m.069blx_0001,m.069blx,African,069blx,0001,41,,069blx
m.069blx_0002,m.069blx,African,069blx,0002,38,,069blx
m.069blx_0003,m.069blx,African,069blx,0003,28,,069blx
m.069blx_0004,m.069blx,African,069blx,0004,48,,069blx
m.04y7f4r_0004,m.04y7f4r,African,04y7f4r,0004,27,,04y7f4r
m.04y7f4r_0001,m.04y7f4r,African,04y7f4r,0001,24,,04y7f4r
m.04y7f4r_0002,m.04y7f4r,African,04y7f4r,0002,18,16-18,04y7f4r
m.04y7f4r_0003,m.04y7f4r,African,04y7f4r,0003,26,,04y7f4r
m.01wqxdq_0001,m.01wqxdq,African,01wqxdq,0001,39,,01wqxdq
m.01wqxdq_0002,m.01wqxdq,African,01wqxdq,0002,38,,01wqxdq
m.05mkqq_0004,m.05mkqq,African,05mkqq,0004,25,,05mkqq
m.05mkqq_0003,m.05mkqq,African,05mkqq,0003,33,,05mkqq
m.05mkqq_0002,m.05mkqq,African,05mkqq,0002,30,,05mkqq
m.05mkqq_0001,m.05mkqq,African,05mkqq,0001,37,,05mkqq
m.01snyd4_0003,m.01snyd4,African,01snyd4,0003,36,,01snyd4
m.01snyd4_0002,m.01snyd4,African,01snyd4,0002,44,,01snyd4
m.01snyd4_0001,m.01snyd4,African,01snyd4,0001,32,,01snyd4
m.011y5k_0004,m.011y5k,African,011y5k,0004,45,,011y5k
m.011y5k_0002,m.011y5k,African,011y5k,0002,43,,011y5k
m.011y5k_0003,m.011y5k,African,011y5k,0003,40,,011y5k
m.011y5k_0001,m.011y5k,African,011y5k,0001,40,,011y5k
m.043ns9l_0004,m.043ns9l,African,043ns9l,0004,28,,043ns9l
m.043ns9l_0002,m.043ns9l,African,043ns9l,0002,28,,043ns9l
m.043ns9l_0003,m.043ns9l,African,043ns9l,0003,23,,043ns9l
m.043ns9l_0001,m.043ns9l,African,043ns9l,0001,22,,043ns9l
m.07k9s5__0004,m.07k9s5_,African,07k9s5_,0004,21,,07k9s5_
m.07k9s5__0005,m.07k9s5_,African,07k9s5_,0005,24,,07k9s5_
m.07k9s5__0001,m.07k9s5_,African,07k9s5_,0001,22,,07k9s5_
m.07k9s5__0002,m.07k9s5_,African,07k9s5_,0002,21,,07k9s5_
m.07k9s5__0003,m.07k9s5_,African,07k9s5_,0003,26,,07k9s5_
m.05y80m_0001,m.05y80m,African,05y80m,0001,25,,05y80m
m.05y80m_0003,m.05y80m,African,05y80m,0003,26,,05y80m
m.05y80m_0002,m.05y80m,African,05y80m,0002,28,,05y80m
m.05y80m_0004,m.05y80m,African,05y80m,0004,24,,05y80m
m.07g5sz_0001,m.07g5sz,African,07g5sz,0001,36,,07g5sz
m.07g5sz_0003,m.07g5sz,African,07g5sz,0003,26,,07g5sz
m.07g5sz_0002,m.07g5sz,African,07g5sz,0002,39,,07g5sz
m.04l5ql_0004,m.04l5ql,African,04l5ql,0004,47,,04l5ql
m.04l5ql_0001,m.04l5ql,African,04l5ql,0001,52,,04l5ql
m.04l5ql_0002,m.04l5ql,African,04l5ql,0002,49,,04l5ql
m.04l5ql_0003,m.04l5ql,African,04l5ql,0003,51,,04l5ql
m.0brk_9_0001,m.0brk_9,African,0brk_9,0001,34,,0brk_9
m.0brk_9_0003,m.0brk_9,African,0brk_9,0003,39,,0brk_9
m.0brk_9_0002,m.0brk_9,African,0brk_9,0002,41,,0brk_9
m.027z3rz_0004,m.027z3rz,African,027z3rz,0004,37,,027z3rz
m.027z3rz_0001,m.027z3rz,African,027z3rz,0001,33,,027z3rz
m.027z3rz_0003,m.027z3rz,African,027z3rz,0003,28,,027z3rz
m.027z3rz_0002,m.027z3rz,African,027z3rz,0002,28,,027z3rz
m.080d3c2_0001,m.080d3c2,African,080d3c2,0001,17,16-18,080d3c2
m.080d3c2_0003,m.080d3c2,African,080d3c2,0003,29,,080d3c2
m.080d3c2_0004,m.080d3c2,African,080d3c2,0004,26,,080d3c2
m.06l8hh_0003,m.06l8hh,African,06l8hh,0003,37,,06l8hh
m.06l8hh_0002,m.06l8hh,African,06l8hh,0002,36,,06l8hh
m.06l8hh_0001,m.06l8hh,African,06l8hh,0001,34,,06l8hh
m.06l8hh_0004,m.06l8hh,African,06l8hh,0004,39,,06l8hh
m.07v6r9_0004,m.07v6r9,African,07v6r9,0004,27,,07v6r9
m.07v6r9_0003,m.07v6r9,African,07v6r9,0003,31,,07v6r9
m.07v6r9_0002,m.07v6r9,African,07v6r9,0002,34,,07v6r9
m.07v6r9_0001,m.07v6r9,African,07v6r9,0001,38,,07v6r9
m.0bhd35_0004,m.0bhd35,African,0bhd35,0004,43,,0bhd35
m.0bhd35_0001,m.0bhd35,African,0bhd35,0001,35,,0bhd35
m.0bhd35_0002,m.0bhd35,African,0bhd35,0002,47,,0bhd35
m.0bhd35_0003,m.0bhd35,African,0bhd35,0003,47,,0bhd35
m.0p_lh_0002,m.0p_lh,African,0p_lh,0002,41,,0p_lh
m.0p_lh_0003,m.0p_lh,African,0p_lh,0003,61,,0p_lh
m.0p_lh_0001,m.0p_lh,African,0p_lh,0001,51,,0p_lh
m.0bc15y_0001,m.0bc15y,African,0bc15y,0001,27,,0bc15y
m.0bc15y_0002,m.0bc15y,African,0bc15y,0002,24,,0bc15y
m.0bc15y_0003,m.0bc15y,African,0bc15y,0003,29,,0bc15y
m.0k3lqjp_0001,m.0k3lqjp,African,0k3lqjp,0001,19,,0k3lqjp
m.0k3lqjp_0002,m.0k3lqjp,African,0k3lqjp,0002,20,,0k3lqjp
m.0k3lqjp_0003,m.0k3lqjp,African,0k3lqjp,0003,19,,0k3lqjp
m.03j1s9d_0003,m.03j1s9d,African,03j1s9d,0003,30,,03j1s9d
m.03j1s9d_0002,m.03j1s9d,African,03j1s9d,0002,31,,03j1s9d
m.03j1s9d_0001,m.03j1s9d,African,03j1s9d,0001,24,,03j1s9d
m.03j1s9d_0005,m.03j1s9d,African,03j1s9d,0005,25,,03j1s9d
m.03j1s9d_0004,m.03j1s9d,African,03j1s9d,0004,28,,03j1s9d
m.03j1s9d_0006,m.03j1s9d,African,03j1s9d,0006,32,,03j1s9d
m.071c58_0001,m.071c58,African,071c58,0001,40,,071c58
m.071c58_0003,m.071c58,African,071c58,0003,48,,071c58
m.071c58_0002,m.071c58,African,071c58,0002,38,,071c58
m.025vl04_0002,m.025vl04,African,025vl04,0002,38,,025vl04
m.025vl04_0003,m.025vl04,African,025vl04,0003,33,,025vl04
m.025vl04_0001,m.025vl04,African,025vl04,0001,35,,025vl04
m.025vl04_0004,m.025vl04,African,025vl04,0004,19,,025vl04
m.0h62_40_0002,m.0h62_40,African,0h62_40,0002,18,16-18,0h62_40
m.0h62_40_0003,m.0h62_40,African,0h62_40,0003,24,,0h62_40
m.0h62_40_0001,m.0h62_40,African,0h62_40,0001,21,,0h62_40
m.0h62_40_0004,m.0h62_40,African,0h62_40,0004,18,16-18,0h62_40
m.0fz9yq_0001,m.0fz9yq,African,0fz9yq,0001,25,,0fz9yq
m.0fz9yq_0002,m.0fz9yq,African,0fz9yq,0002,32,,0fz9yq
m.0t4vh55_0003,m.0t4vh55,African,0t4vh55,0003,46,,0t4vh55
m.0t4vh55_0002,m.0t4vh55,African,0t4vh55,0002,29,,0t4vh55
m.0t4vh55_0001,m.0t4vh55,African,0t4vh55,0001,50,,0t4vh55
m.012tmz_0001,m.012tmz,African,012tmz,0001,56,,012tmz
m.012tmz_0003,m.012tmz,African,012tmz,0003,22,,012tmz
m.012tmz_0002,m.012tmz,African,012tmz,0002,52,,012tmz
m.012tmz_0004,m.012tmz,African,012tmz,0004,60,,012tmz
m.01kq4tc_0001,m.01kq4tc,African,01kq4tc,0001,25,,01kq4tc
m.01kq4tc_0002,m.01kq4tc,African,01kq4tc,0002,41,,01kq4tc
m.03npywk_0003,m.03npywk,African,03npywk,0003,25,,03npywk
m.03npywk_0002,m.03npywk,African,03npywk,0002,26,,03npywk
m.03npywk_0001,m.03npywk,African,03npywk,0001,25,,03npywk
m.03npywk_0004,m.03npywk,African,03npywk,0004,25,,03npywk
m.026f4b4_0001,m.026f4b4,African,026f4b4,0001,25,,026f4b4
m.026f4b4_0002,m.026f4b4,African,026f4b4,0002,27,,026f4b4
m.038ym__0001,m.038ym_,African,038ym_,0001,50,,038ym_
m.038ym__0003,m.038ym_,African,038ym_,0003,45,,038ym_
m.038ym__0002,m.038ym_,African,038ym_,0002,43,,038ym_
m.03m_g6_0001,m.03m_g6,African,03m_g6,0001,51,,03m_g6
m.03m_g6_0003,m.03m_g6,African,03m_g6,0003,34,,03m_g6
m.03m_g6_0002,m.03m_g6,African,03m_g6,0002,35,,03m_g6
m.02w9542_0002,m.02w9542,African,02w9542,0002,28,,02w9542
m.02w9542_0003,m.02w9542,African,02w9542,0003,29,,02w9542
m.02w9542_0001,m.02w9542,African,02w9542,0001,27,,02w9542
m.02w9542_0004,m.02w9542,African,02w9542,0004,30,,02w9542
m.02w9542_0005,m.02w9542,African,02w9542,0005,28,,02w9542
m.0ft458_0003,m.0ft458,African,0ft458,0003,26,,0ft458
m.0ft458_0002,m.0ft458,African,0ft458,0002,27,,0ft458
m.0ft458_0001,m.0ft458,African,0ft458,0001,29,,0ft458
m.0dvhrz_0003,m.0dvhrz,African,0dvhrz,0003,19,,0dvhrz
m.0dvhrz_0002,m.0dvhrz,African,0dvhrz,0002,24,,0dvhrz
m.0dvhrz_0001,m.0dvhrz,African,0dvhrz,0001,19,,0dvhrz
m.0dvhrz_0004,m.0dvhrz,African,0dvhrz,0004,21,,0dvhrz
m.0hhvyvd_0002,m.0hhvyvd,African,0hhvyvd,0002,36,,0hhvyvd
m.0hhvyvd_0003,m.0hhvyvd,African,0hhvyvd,0003,42,,0hhvyvd
m.0hhvyvd_0001,m.0hhvyvd,African,0hhvyvd,0001,33,,0hhvyvd
m.0ll1g_t_0001,m.0ll1g_t,African,0ll1g_t,0001,24,,0ll1g_t
m.0ll1g_t_0003,m.0ll1g_t,African,0ll1g_t,0003,25,,0ll1g_t
m.0ll1g_t_0002,m.0ll1g_t,African,0ll1g_t,0002,27,,0ll1g_t
m.0ll1g_t_0004,m.0ll1g_t,African,0ll1g_t,0004,18,16-18,0ll1g_t
m.0gk_kf1_0004,m.0gk_kf1,African,0gk_kf1,0004,25,,0gk_kf1
m.0gk_kf1_0001,m.0gk_kf1,African,0gk_kf1,0001,24,,0gk_kf1
m.0gk_kf1_0003,m.0gk_kf1,African,0gk_kf1,0003,23,,0gk_kf1
m.0gk_kf1_0002,m.0gk_kf1,African,0gk_kf1,0002,25,,0gk_kf1
m.05zpk9d_0003,m.05zpk9d,African,05zpk9d,0003,29,,05zpk9d
m.05zpk9d_0002,m.05zpk9d,African,05zpk9d,0002,38,,05zpk9d
m.05zpk9d_0001,m.05zpk9d,African,05zpk9d,0001,37,,05zpk9d
m.06g79w_0002,m.06g79w,African,06g79w,0002,36,,06g79w
m.06g79w_0001,m.06g79w,African,06g79w,0001,25,,06g79w
m.0n_gk9j_0002,m.0n_gk9j,African,0n_gk9j,0002,26,,0n_gk9j
m.0n_gk9j_0003,m.0n_gk9j,African,0n_gk9j,0003,24,,0n_gk9j
m.0n_gk9j_0001,m.0n_gk9j,African,0n_gk9j,0001,24,,0n_gk9j
m.0n_gk9j_0004,m.0n_gk9j,African,0n_gk9j,0004,20,,0n_gk9j
m.03_f40_0001,m.03_f40,African,03_f40,0001,36,,03_f40
m.03_f40_0002,m.03_f40,African,03_f40,0002,38,,03_f40
m.0d6_dj_0001,m.0d6_dj,African,0d6_dj,0001,26,,0d6_dj
m.0d6_dj_0002,m.0d6_dj,African,0d6_dj,0002,23,,0d6_dj
m.0d6_dj_0003,m.0d6_dj,African,0d6_dj,0003,31,,0d6_dj
m.0d6_dj_0004,m.0d6_dj,African,0d6_dj,0004,26,,0d6_dj
m.02qvybd_0004,m.02qvybd,African,02qvybd,0004,30,,02qvybd
m.02qvybd_0005,m.02qvybd,African,02qvybd,0005,31,,02qvybd
m.02qvybd_0001,m.02qvybd,African,02qvybd,0001,27,,02qvybd
m.02qvybd_0002,m.02qvybd,African,02qvybd,0002,25,,02qvybd
m.02qvybd_0003,m.02qvybd,African,02qvybd,0003,26,,02qvybd
m.02qqvzw_0002,m.02qqvzw,African,02qqvzw,0002,24,,02qqvzw
m.02qqvzw_0001,m.02qqvzw,African,02qqvzw,0001,36,,02qqvzw
m.0h954pg_0001,m.0h954pg,African,0h954pg,0001,24,,0h954pg
m.0h954pg_0002,m.0h954pg,African,0h954pg,0002,25,,0h954pg
m.04zyrv9_0002,m.04zyrv9,African,04zyrv9,0002,23,,04zyrv9
m.04zyrv9_0003,m.04zyrv9,African,04zyrv9,0003,24,,04zyrv9
m.04zyrv9_0001,m.04zyrv9,African,04zyrv9,0001,23,,04zyrv9
m.04zyrv9_0004,m.04zyrv9,African,04zyrv9,0004,22,,04zyrv9
m.02wyj30_0002,m.02wyj30,African,02wyj30,0002,30,,02wyj30
m.02wyj30_0001,m.02wyj30,African,02wyj30,0001,35,,02wyj30
m.027l89n_0002,m.027l89n,African,027l89n,0002,24,,027l89n
m.027l89n_0001,m.027l89n,African,027l89n,0001,39,,027l89n
m.03pcpj_0002,m.03pcpj,African,03pcpj,0002,38,,03pcpj
m.03pcpj_0003,m.03pcpj,African,03pcpj,0003,39,,03pcpj
m.03pcpj_0001,m.03pcpj,African,03pcpj,0001,37,,03pcpj
m.03pcpj_0004,m.03pcpj,African,03pcpj,0004,26,,03pcpj
m.03pcpj_0005,m.03pcpj,African,03pcpj,0005,29,,03pcpj
m.05b34w0_0001,m.05b34w0,African,05b34w0,0001,30,,05b34w0
m.05b34w0_0002,m.05b34w0,African,05b34w0,0002,28,,05b34w0
m.05b34w0_0003,m.05b34w0,African,05b34w0,0003,30,,05b34w0
m.05b34w0_0006,m.05b34w0,African,05b34w0,0006,26,,05b34w0
m.05b34w0_0004,m.05b34w0,African,05b34w0,0004,26,,05b34w0
m.05b34w0_0005,m.05b34w0,African,05b34w0,0005,31,,05b34w0
m.053gk__0002,m.053gk_,African,053gk_,0002,27,,053gk_
m.053gk__0003,m.053gk_,African,053gk_,0003,35,,053gk_
m.053gk__0001,m.053gk_,African,053gk_,0001,26,,053gk_
m.04gtqkw_0001,m.04gtqkw,African,04gtqkw,0001,29,,04gtqkw
m.04gtqkw_0003,m.04gtqkw,African,04gtqkw,0003,27,,04gtqkw
m.04gtqkw_0002,m.04gtqkw,African,04gtqkw,0002,25,,04gtqkw
m.0cny_32_0003,m.0cny_32,African,0cny_32,0003,26,,0cny_32
m.0cny_32_0002,m.0cny_32,African,0cny_32,0002,22,,0cny_32
m.0cny_32_0001,m.0cny_32,African,0cny_32,0001,24,,0cny_32
m.0539vsn_0001,m.0539vsn,African,0539vsn,0001,25,,0539vsn
m.0539vsn_0002,m.0539vsn,African,0539vsn,0002,25,,0539vsn
m.0539vsn_0003,m.0539vsn,African,0539vsn,0003,28,,0539vsn
m.0539vsn_0004,m.0539vsn,African,0539vsn,0004,24,,0539vsn
m.0539vsn_0005,m.0539vsn,African,0539vsn,0005,24,,0539vsn
m.0h7qqch_0003,m.0h7qqch,African,0h7qqch,0003,23,,0h7qqch
m.0h7qqch_0002,m.0h7qqch,African,0h7qqch,0002,25,,0h7qqch
m.0h7qqch_0001,m.0h7qqch,African,0h7qqch,0001,25,,0h7qqch
m.0bh7jyx_0005,m.0bh7jyx,African,0bh7jyx,0005,34,,0bh7jyx
m.0bh7jyx_0004,m.0bh7jyx,African,0bh7jyx,0004,33,,0bh7jyx
m.0bh7jyx_0001,m.0bh7jyx,African,0bh7jyx,0001,27,,0bh7jyx
m.0bh7jyx_0003,m.0bh7jyx,African,0bh7jyx,0003,24,,0bh7jyx
m.0bh7jyx_0002,m.0bh7jyx,African,0bh7jyx,0002,25,,0bh7jyx
m.07k4nhl_0002,m.07k4nhl,African,07k4nhl,0002,23,,07k4nhl
m.07k4nhl_0003,m.07k4nhl,African,07k4nhl,0003,24,,07k4nhl
m.07k4nhl_0001,m.07k4nhl,African,07k4nhl,0001,28,,07k4nhl
m.07k4nhl_0004,m.07k4nhl,African,07k4nhl,0004,25,,07k4nhl
m.0866z1_0001,m.0866z1,African,0866z1,0001,27,,0866z1
m.0866z1_0002,m.0866z1,African,0866z1,0002,22,,0866z1
m.0866z1_0003,m.0866z1,African,0866z1,0003,23,,0866z1
m.0866z1_0004,m.0866z1,African,0866z1,0004,25,,0866z1
m.051c19_0001,m.051c19,African,051c19,0001,24,,051c19
m.051c19_0003,m.051c19,African,051c19,0003,23,,051c19
m.051c19_0002,m.051c19,African,051c19,0002,21,,051c19
m.0gl6w7_0003,m.0gl6w7,African,0gl6w7,0003,46,,0gl6w7
m.0gl6w7_0002,m.0gl6w7,African,0gl6w7,0002,16,16-18,0gl6w7
m.0gl6w7_0001,m.0gl6w7,African,0gl6w7,0001,32,,0gl6w7
m.0gl6w7_0004,m.0gl6w7,African,0gl6w7,0004,33,,0gl6w7
m.0bpbxd_0002,m.0bpbxd,African,0bpbxd,0002,29,,0bpbxd
m.0bpbxd_0001,m.0bpbxd,African,0bpbxd,0001,32,,0bpbxd
m.02p2wt_0003,m.02p2wt,African,02p2wt,0003,51,,02p2wt
m.02p2wt_0001,m.02p2wt,African,02p2wt,0001,44,,02p2wt
m.02ql84_0001,m.02ql84,African,02ql84,0001,26,,02ql84
m.02ql84_0002,m.02ql84,African,02ql84,0002,32,,02ql84
m.02ql84_0003,m.02ql84,African,02ql84,0003,26,,02ql84
m.02ql84_0004,m.02ql84,African,02ql84,0004,25,,02ql84
m.0gmfpwg_0001,m.0gmfpwg,African,0gmfpwg,0001,21,,0gmfpwg
m.0gmfpwg_0003,m.0gmfpwg,African,0gmfpwg,0003,20,,0gmfpwg
m.0gmfpwg_0002,m.0gmfpwg,African,0gmfpwg,0002,26,,0gmfpwg
m.0gmfpwg_0004,m.0gmfpwg,African,0gmfpwg,0004,23,,0gmfpwg
m.0fcbmp_0002,m.0fcbmp,African,0fcbmp,0002,23,,0fcbmp
m.0fcbmp_0003,m.0fcbmp,African,0fcbmp,0003,27,,0fcbmp
m.0fcbmp_0001,m.0fcbmp,African,0fcbmp,0001,26,,0fcbmp
m.0fcbmp_0004,m.0fcbmp,African,0fcbmp,0004,21,,0fcbmp
m.0g1srv_0002,m.0g1srv,African,0g1srv,0002,32,,0g1srv
m.0g1srv_0001,m.0g1srv,African,0g1srv,0001,25,,0g1srv
m.02qv04__0005,m.02qv04_,African,02qv04_,0005,27,,02qv04_
m.02qv04__0004,m.02qv04_,African,02qv04_,0004,28,,02qv04_
m.02qv04__0003,m.02qv04_,African,02qv04_,0003,25,,02qv04_
m.02qv04__0002,m.02qv04_,African,02qv04_,0002,27,,02qv04_
m.02qv04__0001,m.02qv04_,African,02qv04_,0001,30,,02qv04_
m.01pw6mm_0001,m.01pw6mm,African,01pw6mm,0001,25,,01pw6mm
m.01pw6mm_0003,m.01pw6mm,African,01pw6mm,0003,40,,01pw6mm
m.01pw6mm_0002,m.01pw6mm,African,01pw6mm,0002,34,,01pw6mm
m.05b38rs_0001,m.05b38rs,African,05b38rs,0001,30,,05b38rs
m.05b38rs_0002,m.05b38rs,African,05b38rs,0002,23,,05b38rs
m.0dsczqx_0001,m.0dsczqx,African,0dsczqx,0001,25,,0dsczqx
m.0dsczqx_0003,m.0dsczqx,African,0dsczqx,0003,19,,0dsczqx
m.0dsczqx_0002,m.0dsczqx,African,0dsczqx,0002,24,,0dsczqx
m.0h3_zx_0003,m.0h3_zx,African,0h3_zx,0003,30,,0h3_zx
m.0h3_zx_0002,m.0h3_zx,African,0h3_zx,0002,26,,0h3_zx
m.0h3_zx_0001,m.0h3_zx,African,0h3_zx,0001,27,,0h3_zx
m.0h3_zx_0004,m.0h3_zx,African,0h3_zx,0004,31,,0h3_zx
m.055d_1d_0001,m.055d_1d,African,055d_1d,0001,32,,055d_1d
m.055d_1d_0002,m.055d_1d,African,055d_1d,0002,28,,055d_1d
m.055d_1d_0003,m.055d_1d,African,055d_1d,0003,27,,055d_1d
m.04jj108_0001,m.04jj108,African,04jj108,0001,38,,04jj108
m.04jj108_0003,m.04jj108,African,04jj108,0003,25,,04jj108
m.04jj108_0002,m.04jj108,African,04jj108,0002,28,,04jj108
m.04jj108_0004,m.04jj108,African,04jj108,0004,32,,04jj108
m.0ndxbxz_0004,m.0ndxbxz,African,0ndxbxz,0004,21,,0ndxbxz
m.0ndxbxz_0001,m.0ndxbxz,African,0ndxbxz,0001,28,,0ndxbxz
m.0ndxbxz_0003,m.0ndxbxz,African,0ndxbxz,0003,31,,0ndxbxz
m.0ndxbxz_0002,m.0ndxbxz,African,0ndxbxz,0002,25,,0ndxbxz
m.02x5379_0005,m.02x5379,African,02x5379,0005,32,,02x5379
m.02x5379_0004,m.02x5379,African,02x5379,0004,33,,02x5379
m.02x5379_0001,m.02x5379,African,02x5379,0001,32,,02x5379
m.02x5379_0003,m.02x5379,African,02x5379,0003,35,,02x5379
m.02x5379_0002,m.02x5379,African,02x5379,0002,27,,02x5379
m.0g5576_0002,m.0g5576,African,0g5576,0002,26,,0g5576
m.0g5576_0003,m.0g5576,African,0g5576,0003,27,,0g5576
m.0g5576_0001,m.0g5576,African,0g5576,0001,26,,0g5576
m.06wcc0f_0003,m.06wcc0f,African,06wcc0f,0003,40,,06wcc0f
m.06wcc0f_0002,m.06wcc0f,African,06wcc0f,0002,48,,06wcc0f
m.06wcc0f_0001,m.06wcc0f,African,06wcc0f,0001,50,,06wcc0f
m.06wcc0f_0004,m.06wcc0f,African,06wcc0f,0004,51,,06wcc0f
m.0411zb9_0001,m.0411zb9,African,0411zb9,0001,39,,0411zb9
m.0411zb9_0002,m.0411zb9,African,0411zb9,0002,27,,0411zb9
m.0411zb9_0003,m.0411zb9,African,0411zb9,0003,27,,0411zb9
m.02p1br_0004,m.02p1br,African,02p1br,0004,37,,02p1br
m.02p1br_0005,m.02p1br,African,02p1br,0005,25,,02p1br
m.02p1br_0002,m.02p1br,African,02p1br,0002,21,,02p1br
m.02p1br_0003,m.02p1br,African,02p1br,0003,26,,02p1br
m.02p1br_0001,m.02p1br,African,02p1br,0001,18,16-18,02p1br
m.01vz0g4_0001,m.01vz0g4,African,01vz0g4,0001,37,,01vz0g4
m.01vz0g4_0002,m.01vz0g4,African,01vz0g4,0002,35,,01vz0g4
m.05h9zw6_0001,m.05h9zw6,African,05h9zw6,0001,35,,05h9zw6
m.05h9zw6_0002,m.05h9zw6,African,05h9zw6,0002,37,,05h9zw6
m.05h9zw6_0003,m.05h9zw6,African,05h9zw6,0003,23,,05h9zw6
m.05h9zw6_0004,m.05h9zw6,African,05h9zw6,0004,38,,05h9zw6
m.048znt_0002,m.048znt,African,048znt,0002,47,,048znt
m.048znt_0003,m.048znt,African,048znt,0003,39,,048znt
m.048znt_0001,m.048znt,African,048znt,0001,28,,048znt
m.0fzq88_0002,m.0fzq88,African,0fzq88,0002,44,,0fzq88
m.0fzq88_0003,m.0fzq88,African,0fzq88,0003,35,,0fzq88
m.0fzq88_0001,m.0fzq88,African,0fzq88,0001,38,,0fzq88
m.040dvn_0001,m.040dvn,African,040dvn,0001,26,,040dvn
m.040dvn_0002,m.040dvn,African,040dvn,0002,22,,040dvn
m.040dvn_0003,m.040dvn,African,040dvn,0003,21,,040dvn
m.026j59b_0003,m.026j59b,African,026j59b,0003,24,,026j59b
m.026j59b_0002,m.026j59b,African,026j59b,0002,23,,026j59b
m.026j59b_0001,m.026j59b,African,026j59b,0001,35,,026j59b
m.0d761n_0001,m.0d761n,African,0d761n,0001,33,,0d761n
m.0d761n_0002,m.0d761n,African,0d761n,0002,26,,0d761n
m.0d761n_0003,m.0d761n,African,0d761n,0003,23,,0d761n
m.08l4b1_0003,m.08l4b1,African,08l4b1,0003,32,,08l4b1
m.08l4b1_0002,m.08l4b1,African,08l4b1,0002,23,,08l4b1
m.08l4b1_0001,m.08l4b1,African,08l4b1,0001,26,,08l4b1
m.0bz43b_0002,m.0bz43b,African,0bz43b,0002,27,,0bz43b
m.0bz43b_0003,m.0bz43b,African,0bz43b,0003,27,,0bz43b
m.0bz43b_0001,m.0bz43b,African,0bz43b,0001,44,,0bz43b
m.03cr2tx_0001,m.03cr2tx,African,03cr2tx,0001,29,,03cr2tx
