image_name,identity_name,ethnicity,Age,children_agegroup
m.026nvj5_0004,m.026nvj5,Caucasian,46,
m.026qfdh_0001,m.026qfdh,Caucasian,35,
m.026qfdh_0002,m.026qfdh,Caucasian,27,
m.026qfdh_0003,m.026qfdh,Caucasian,30,
m.026qfdh_0004,m.026qfdh,Caucasian,29,
m.026r446_0001,m.026r446,Caucasian,30,
m.026r446_0002,m.026r446,Caucasian,26,
m.026tdl1_0001,m.026tdl1,Caucasian,33,
m.026tdl1_0003,m.026tdl1,Caucasian,40,
m.026tdl1_0004,m.026tdl1,Caucasian,38,
m.026tgty_0001,m.026tgty,Caucasian,25,
m.026tgty_0002,m.026tgty,Caucasian,28,
m.026tgty_0003,m.026tgty,Caucasian,23,
m.026ths5_0001,m.026ths5,Caucasian,23,
m.026ths5_0002,m.026ths5,Caucasian,25,
m.026ths5_0003,m.026ths5,Caucasian,29,
m.026tp3f_0001,m.026tp3f,Caucasian,30,
m.026tp3f_0002,m.026tp3f,Caucasian,34,
m.026tp3f_0003,m.026tp3f,Caucasian,29,
m.026twx5_0001,m.026twx5,Caucasian,25,
m.026twx5_0002,m.026twx5,Caucasian,30,
m.026twx5_0003,m.026twx5,Caucasian,30,
m.026vl3n_0001,m.026vl3n,Caucasian,37,
m.026vl3n_0002,m.026vl3n,Caucasian,49,
m.026vl3n_0003,m.026vl3n,Caucasian,31,
m.026w37k_0001,m.026w37k,Caucasian,24,
m.026wmgd_0001,m.026wmgd,Caucasian,26,
m.026wmgd_0002,m.026wmgd,Caucasian,27,
m.026wmgd_0003,m.026wmgd,Caucasian,26,
m.026wmgd_0004,m.026wmgd,Caucasian,25,
m.026yx3p_0001,m.026yx3p,Caucasian,56,
m.026yx3p_0002,m.026yx3p,Caucasian,68,
m.026yx3p_0004,m.026yx3p,Caucasian,51,
m.026yx3p_0005,m.026yx3p,Caucasian,55,
m.026zhxp_0001,m.026zhxp,Caucasian,72,
m.026zhxp_0002,m.026zhxp,Caucasian,68,
m.026zhxp_0003,m.026zhxp,Caucasian,85,
m.026zhxp_0004,m.026zhxp,Caucasian,60,
m.026zhxp_0005,m.026zhxp,Caucasian,74,
m.026zhxp_0006,m.026zhxp,Caucasian,75,
m.026_cgm_0001,m.026_cgm,Caucasian,48,
m.026_cgm_0002,m.026_cgm,Caucasian,45,
m.026_cgm_0004,m.026_cgm,Caucasian,50,
m.026_dq6_0001,m.026_dq6,Caucasian,27,
m.026_dq6_0002,m.026_dq6,Caucasian,24,
m.026_dq6_0003,m.026_dq6,Caucasian,22,
m.026_pp4_0001,m.026_pp4,Caucasian,37,
m.026_pp4_0002,m.026_pp4,Caucasian,35,
m.026_pp4_0003,m.026_pp4,Caucasian,39,
m.02708x3_0001,m.02708x3,Caucasian,53,
m.02708x3_0002,m.02708x3,Caucasian,62,
m.02708x3_0003,m.02708x3,Caucasian,55,
m.02708x3_0004,m.02708x3,Caucasian,48,
m.0271yq_0001,m.0271yq,Caucasian,62,
m.0271yq_0002,m.0271yq,Caucasian,46,
m.0271yq_0003,m.0271yq,Caucasian,36,
m.0271yq_0004,m.0271yq,Caucasian,37,
m.0271yq_0005,m.0271yq,Caucasian,35,
m.027233r_0001,m.027233r,Caucasian,53,
m.027233r_0002,m.027233r,Caucasian,55,
m.027233r_0003,m.027233r,Caucasian,33,
m.02729k2_0001,m.02729k2,Caucasian,35,
m.02729k2_0003,m.02729k2,Caucasian,32,
m.02729k2_0004,m.02729k2,Caucasian,36,
m.027399m_0001,m.027399m,Caucasian,37,
m.027399m_0002,m.027399m,Caucasian,46,
m.027399m_0003,m.027399m,Caucasian,48,
m.0273cj7_0001,m.0273cj7,Caucasian,46,
m.0273cj7_0002,m.0273cj7,Caucasian,41,
m.0273cj7_0003,m.0273cj7,Caucasian,35,
m.0273cj7_0004,m.0273cj7,Caucasian,49,
m.0273fcd_0001,m.0273fcd,Caucasian,44,
m.0273fcd_0002,m.0273fcd,Caucasian,41,
m.0273fcd_0003,m.0273fcd,Caucasian,41,
m.0273sg4_0001,m.0273sg4,Caucasian,47,
m.0273sg4_0002,m.0273sg4,Caucasian,33,
m.0274k36_0001,m.0274k36,Caucasian,27,
m.0274k36_0002,m.0274k36,Caucasian,23,
m.0274k36_0003,m.0274k36,Caucasian,25,
m.0274k36_0004,m.0274k36,Caucasian,30,
m.0275pyb_0001,m.0275pyb,Caucasian,48,
m.0275pyb_0002,m.0275pyb,Caucasian,45,
m.0275xcm_0001,m.0275xcm,Caucasian,30,
m.0275xcm_0002,m.0275xcm,Caucasian,34,
m.02761m_0001,m.02761m,Caucasian,35,
m.02761m_0002,m.02761m,Caucasian,35,
m.02761m_0003,m.02761m,Caucasian,30,
m.02784z_0001,m.02784z,Caucasian,38,
m.02784z_0002,m.02784z,Caucasian,49,
m.02784z_0003,m.02784z,Caucasian,50,
m.0278nmt_0001,m.0278nmt,Caucasian,31,
m.0278nmt_0002,m.0278nmt,Caucasian,62,
m.0278nmt_0003,m.0278nmt,Caucasian,51,
m.0278nmt_0004,m.0278nmt,Caucasian,48,
m.027b33j_0001,m.027b33j,Caucasian,25,
m.027d1ds_0001,m.027d1ds,Caucasian,30,
m.027d1ds_0002,m.027d1ds,Caucasian,28,
m.027d33t_0001,m.027d33t,Caucasian,29,
m.027d33t_0002,m.027d33t,Caucasian,36,
m.027d33t_0003,m.027d33t,Caucasian,39,
m.027d4p_0001,m.027d4p,Caucasian,64,
m.027d4p_0002,m.027d4p,Caucasian,59,
m.027d4p_0003,m.027d4p,Caucasian,56,
m.027ff1c_0001,m.027ff1c,Caucasian,40,
m.027ff1c_0002,m.027ff1c,Caucasian,41,
m.027ff1c_0003,m.027ff1c,Caucasian,37,
m.027gf69_0001,m.027gf69,Caucasian,52,
m.027gf69_0002,m.027gf69,Caucasian,52,
m.027gf69_0003,m.027gf69,Caucasian,40,
m.027gf69_0004,m.027gf69,Caucasian,43,
m.027h0r_0001,m.027h0r,Caucasian,36,
m.027h0r_0002,m.027h0r,Caucasian,35,
m.027h0r_0003,m.027h0r,Caucasian,29,
m.027h21l_0001,m.027h21l,Caucasian,40,
m.027h21l_0002,m.027h21l,Caucasian,40,
m.027h21l_0003,m.027h21l,Caucasian,38,
m.027h21l_0004,m.027h21l,Caucasian,38,
m.027h6r5_0001,m.027h6r5,Caucasian,28,
m.027h6r5_0002,m.027h6r5,Caucasian,32,
m.027h6r5_0003,m.027h6r5,Caucasian,34,
m.027hk21_0001,m.027hk21,Caucasian,59,
m.027hk21_0002,m.027hk21,Caucasian,67,
m.027hk21_0003,m.027hk21,Caucasian,63,
m.027hk21_0004,m.027hk21,Caucasian,57,
m.027hr9k_0002,m.027hr9k,Caucasian,31,
m.027hr9k_0003,m.027hr9k,Caucasian,41,
m.027hr9k_0004,m.027hr9k,Caucasian,43,
m.027hr9k_0005,m.027hr9k,Caucasian,34,
m.027j8ws_0001,m.027j8ws,Caucasian,37,
m.027j8ws_0002,m.027j8ws,Caucasian,35,
m.027j8ws_0003,m.027j8ws,Caucasian,31,
m.027j8ws_0004,m.027j8ws,Caucasian,31,
m.027jg2__0001,m.027jg2_,Caucasian,29,
m.027jg2__0002,m.027jg2_,Caucasian,36,
m.027jg2__0003,m.027jg2_,Caucasian,21,
m.027jq2_0001,m.027jq2,Caucasian,51,
m.027jq2_0002,m.027jq2,Caucasian,44,
m.027jq2_0003,m.027jq2,Caucasian,39,
m.027k130_0001,m.027k130,Caucasian,39,
m.027k130_0002,m.027k130,Caucasian,44,
m.027k130_0003,m.027k130,Caucasian,47,
m.027khkl_0001,m.027khkl,Caucasian,42,
m.027khkl_0003,m.027khkl,Caucasian,51,
m.027klgs_0001,m.027klgs,Caucasian,31,
m.027klgs_0002,m.027klgs,Caucasian,24,
m.027klgs_0003,m.027klgs,Caucasian,25,
m.027km64_0001,m.027km64,Caucasian,36,
m.027km64_0002,m.027km64,Caucasian,53,
m.027km64_0003,m.027km64,Caucasian,40,
m.027kskr_0001,m.027kskr,Caucasian,53,
m.027kskr_0002,m.027kskr,Caucasian,58,
m.027m0ky_0001,m.027m0ky,Caucasian,26,
m.027m0ky_0003,m.027m0ky,Caucasian,33,
m.027n4zv_0001,m.027n4zv,Caucasian,29,
m.027n4zv_0002,m.027n4zv,Caucasian,35,
m.027n4zv_0003,m.027n4zv,Caucasian,27,
m.027n6t8_0002,m.027n6t8,Caucasian,37,
m.027n6t8_0003,m.027n6t8,Caucasian,29,
m.027n6t8_0004,m.027n6t8,Caucasian,34,
m.027nrf1_0001,m.027nrf1,Caucasian,42,
m.027nrf1_0002,m.027nrf1,Caucasian,43,
m.027p_mq_0001,m.027p_mq,Caucasian,26,
m.027p_mq_0002,m.027p_mq,Caucasian,30,
m.027p_mq_0003,m.027p_mq,Caucasian,26,
m.027p_mq_0004,m.027p_mq,Caucasian,26,
m.027q3qg_0001,m.027q3qg,Caucasian,27,
m.027q3qg_0002,m.027q3qg,Caucasian,29,
m.027q3qg_0003,m.027q3qg,Caucasian,33,
m.027q3qg_0004,m.027q3qg,Caucasian,27,
m.027qctq_0001,m.027qctq,Caucasian,27,
m.027qctq_0002,m.027qctq,Caucasian,24,
m.027qctq_0003,m.027qctq,Caucasian,28,
m.027qctq_0004,m.027qctq,Caucasian,26,
m.027qctq_0005,m.027qctq,Caucasian,30,
m.027qqd2_0001,m.027qqd2,Caucasian,45,
m.027qqd2_0002,m.027qqd2,Caucasian,54,
m.027qqd2_0003,m.027qqd2,Caucasian,48,
m.027qqd2_0004,m.027qqd2,Caucasian,48,
m.027r_7m_0001,m.027r_7m,Caucasian,41,
m.027r_7m_0002,m.027r_7m,Caucasian,47,
m.027s9kg_0001,m.027s9kg,Caucasian,56,
m.027s9kg_0002,m.027s9kg,Caucasian,54,
m.027s9kg_0003,m.027s9kg,Caucasian,53,
m.027s9kg_0004,m.027s9kg,Caucasian,44,
m.027sndm_0001,m.027sndm,Caucasian,35,
m.027sndm_0002,m.027sndm,Caucasian,41,
m.027sw9f_0001,m.027sw9f,Caucasian,31,
m.027sw9f_0002,m.027sw9f,Caucasian,38,
m.027sw9f_0003,m.027sw9f,Caucasian,29,
m.027vhm0_0001,m.027vhm0,Caucasian,23,
m.027vhm0_0002,m.027vhm0,Caucasian,26,
m.027vhm0_0003,m.027vhm0,Caucasian,24,
m.027xrq_0001,m.027xrq,Caucasian,62,
m.027xrq_0002,m.027xrq,Caucasian,58,
m.027xrq_0003,m.027xrq,Caucasian,39,
m.027xrq_0004,m.027xrq,Caucasian,44,
m.027xrq_0005,m.027xrq,Caucasian,61,
m.027ylw_0002,m.027ylw,Caucasian,56,
m.027ylw_0003,m.027ylw,Caucasian,56,
m.027ymx_0001,m.027ymx,Caucasian,24,
m.027ymx_0002,m.027ymx,Caucasian,24,
m.027ymx_0003,m.027ymx,Caucasian,38,
m.027ymx_0004,m.027ymx,Caucasian,40,
m.027z06s_0001,m.027z06s,Caucasian,37,
m.027z06s_0002,m.027z06s,Caucasian,38,
m.027z06s_0003,m.027z06s,Caucasian,28,
m.027z06s_0004,m.027z06s,Caucasian,36,
m.027z06s_0005,m.027z06s,Caucasian,34,
m.027z0k_0001,m.027z0k,Caucasian,79,
m.027z0k_0003,m.027z0k,Caucasian,70,
m.027z0k_0004,m.027z0k,Caucasian,80,
m.027_60q_0001,m.027_60q,Caucasian,32,
m.027_60q_0002,m.027_60q,Caucasian,33,
m.027_60q_0003,m.027_60q,Caucasian,29,
m.027_v2k_0001,m.027_v2k,Caucasian,36,
m.027_v2k_0002,m.027_v2k,Caucasian,39,
m.027_v2k_0003,m.027_v2k,Caucasian,38,
m.027_v2k_0004,m.027_v2k,Caucasian,35,
m.027_v2k_0005,m.027_v2k,Caucasian,41,
m.027_z7s_0001,m.027_z7s,Caucasian,36,
m.027_z7s_0002,m.027_z7s,Caucasian,42,
m.027_z7s_0003,m.027_z7s,Caucasian,61,
m.027__w1_0001,m.027__w1,Caucasian,31,
m.027__w1_0002,m.027__w1,Caucasian,20,
m.027__w1_0003,m.027__w1,Caucasian,34,
m.027__w1_0004,m.027__w1,Caucasian,23,
m.027__w1_0005,m.027__w1,Caucasian,27,
m.027__w1_0006,m.027__w1,Caucasian,26,
m.0280hpj_0001,m.0280hpj,Caucasian,40,
m.0280hpj_0002,m.0280hpj,Caucasian,48,
m.0280hpj_0003,m.0280hpj,Caucasian,45,
m.0280ttg_0001,m.0280ttg,Caucasian,51,
m.0280ttg_0002,m.0280ttg,Caucasian,55,
m.0280ttg_0003,m.0280ttg,Caucasian,49,
m.0280ttg_0004,m.0280ttg,Caucasian,60,
m.0280ttg_0005,m.0280ttg,Caucasian,30,
m.028116t_0001,m.028116t,Caucasian,56,
m.028116t_0002,m.028116t,Caucasian,48,
m.028116t_0003,m.028116t,Caucasian,58,
m.028116t_0004,m.028116t,Caucasian,63,
m.0282xfk_0001,m.0282xfk,Caucasian,48,
m.0282xfk_0002,m.0282xfk,Caucasian,45,
m.0283gz5_0001,m.0283gz5,Caucasian,29,
m.0283gz5_0002,m.0283gz5,Caucasian,32,
m.0283gz5_0003,m.0283gz5,Caucasian,31,
m.0283gz5_0004,m.0283gz5,Caucasian,30,
m.0283gz5_0005,m.0283gz5,Caucasian,32,
m.02864f_0001,m.02864f,Caucasian,63,
m.02864f_0002,m.02864f,Caucasian,46,
m.02864f_0003,m.02864f,Caucasian,45,
m.0287_4p_0002,m.0287_4p,Caucasian,32,
m.0287_4p_0003,m.0287_4p,Caucasian,27,
m.0287_p_0001,m.0287_p,Caucasian,17,16-18
m.0287_p_0002,m.0287_p,Caucasian,19,
m.0288j28_0002,m.0288j28,Caucasian,43,
m.0288j28_0003,m.0288j28,Caucasian,38,
m.0288yd_0001,m.0288yd,Caucasian,36,
m.0288yd_0002,m.0288yd,Caucasian,38,
m.0288yd_0003,m.0288yd,Caucasian,23,
m.028bfp7_0001,m.028bfp7,Caucasian,56,
m.028bfp7_0002,m.028bfp7,Caucasian,54,
m.028bfp7_0003,m.028bfp7,Caucasian,45,
m.028bfp7_0004,m.028bfp7,Caucasian,53,
m.028bfp7_0006,m.028bfp7,Caucasian,55,
m.028bnll_0001,m.028bnll,Caucasian,43,
m.028bnll_0002,m.028bnll,Caucasian,44,
m.028bnll_0003,m.028bnll,Caucasian,38,
m.028bnll_0004,m.028bnll,Caucasian,50,
m.028bnll_0005,m.028bnll,Caucasian,43,
m.028bp9z_0001,m.028bp9z,Caucasian,51,
m.028bp9z_0002,m.028bp9z,Caucasian,48,
m.028bp9z_0003,m.028bp9z,Caucasian,44,
m.028cfp_0001,m.028cfp,Caucasian,35,
m.028cfp_0002,m.028cfp,Caucasian,38,
m.028cfp_0003,m.028cfp,Caucasian,38,
m.028cfp_0004,m.028cfp,Caucasian,39,
m.028ckg_0001,m.028ckg,Caucasian,63,
m.028ckg_0002,m.028ckg,Caucasian,37,
m.028ckg_0003,m.028ckg,Caucasian,63,
m.028f4z_0001,m.028f4z,Caucasian,53,
m.028f4z_0002,m.028f4z,Caucasian,57,
m.028f4z_0003,m.028f4z,Caucasian,44,
m.028f4z_0004,m.028f4z,Caucasian,44,
m.028ht5_0001,m.028ht5,Caucasian,35,
m.028ht5_0002,m.028ht5,Caucasian,38,
m.028ht5_0003,m.028ht5,Caucasian,30,
m.028j1f_0001,m.028j1f,Caucasian,35,
m.028j1f_0002,m.028j1f,Caucasian,40,
m.028j1f_0003,m.028j1f,Caucasian,36,
m.028qdb_0001,m.028qdb,Caucasian,41,
m.028qdb_0002,m.028qdb,Caucasian,52,
m.028t39_0001,m.028t39,Caucasian,34,
m.028t39_0002,m.028t39,Caucasian,28,
m.028t39_0003,m.028t39,Caucasian,30,
m.028tyf_0002,m.028tyf,Caucasian,57,
m.028x00_0001,m.028x00,Caucasian,11,10-12
m.028x00_0002,m.028x00,Caucasian,8,7-9
m.028x00_0003,m.028x00,Caucasian,16,16-18
m.028x00_0004,m.028x00,Caucasian,22,
m.028x00_0005,m.028x00,Caucasian,24,
m.0292lw_0001,m.0292lw,Caucasian,53,
m.0292lw_0002,m.0292lw,Caucasian,61,
m.0292lw_0003,m.0292lw,Caucasian,60,
m.0294hn_0001,m.0294hn,Caucasian,52,
m.0294hn_0002,m.0294hn,Caucasian,46,
m.029d7w_0001,m.029d7w,Caucasian,69,
m.029d7w_0002,m.029d7w,Caucasian,66,
m.029d7w_0003,m.029d7w,Caucasian,70,
m.029d7w_0004,m.029d7w,Caucasian,60,
m.029h0g_0001,m.029h0g,Caucasian,42,
m.029h0g_0002,m.029h0g,Caucasian,38,
m.029kz0_0001,m.029kz0,Caucasian,19,
m.029kz0_0002,m.029kz0,Caucasian,39,
m.029kz0_0003,m.029kz0,Caucasian,36,
m.029m83_0001,m.029m83,Caucasian,51,
m.029m83_0002,m.029m83,Caucasian,60,
m.029m83_0003,m.029m83,Caucasian,60,
m.029ycx_0001,m.029ycx,Caucasian,32,
m.029ycx_0003,m.029ycx,Caucasian,34,
m.029ycx_0004,m.029ycx,Caucasian,37,
m.029yw7_0001,m.029yw7,Caucasian,46,
m.029yw7_0002,m.029yw7,Caucasian,42,
m.029yw7_0003,m.029yw7,Caucasian,41,
m.029zrv_0001,m.029zrv,Caucasian,64,
m.029zrv_0002,m.029zrv,Caucasian,54,
m.029zrv_0003,m.029zrv,Caucasian,60,
m.02b88j_0001,m.02b88j,Caucasian,51,
m.02b88j_0002,m.02b88j,Caucasian,56,
m.02b88j_0003,m.02b88j,Caucasian,37,
m.02bkvf_0001,m.02bkvf,Caucasian,45,
m.02bkvf_0002,m.02bkvf,Caucasian,45,
m.02bkvf_0003,m.02bkvf,Caucasian,42,
m.02bkvf_0004,m.02bkvf,Caucasian,41,
m.02bkvf_0005,m.02bkvf,Caucasian,46,
m.02bkvf_0006,m.02bkvf,Caucasian,42,
m.02b_dr_0001,m.02b_dr,Caucasian,22,
m.02b_dr_0002,m.02b_dr,Caucasian,25,
m.02b_dr_0003,m.02b_dr,Caucasian,22,
m.02b_dr_0004,m.02b_dr,Caucasian,27,
m.02c6k7_0001,m.02c6k7,Caucasian,33,
m.02c6k7_0002,m.02c6k7,Caucasian,39,
m.02c6k7_0003,m.02c6k7,Caucasian,40,
m.02cms2_0001,m.02cms2,Caucasian,46,
m.02cms2_0002,m.02cms2,Caucasian,48,
m.02cms2_0003,m.02cms2,Caucasian,43,
m.02cms2_0004,m.02cms2,Caucasian,42,
m.02ctg7_0001,m.02ctg7,Caucasian,35,
m.02ctg7_0002,m.02ctg7,Caucasian,31,
m.02ctg7_0003,m.02ctg7,Caucasian,39,
m.02ctg7_0004,m.02ctg7,Caucasian,35,
m.02d4pj_0001,m.02d4pj,Caucasian,51,
m.02d4pj_0002,m.02d4pj,Caucasian,42,
m.02d4pj_0003,m.02d4pj,Caucasian,52,
m.02d9q6_0001,m.02d9q6,Caucasian,18,16-18
m.02d9q6_0002,m.02d9q6,Caucasian,24,
m.02d9q6_0003,m.02d9q6,Caucasian,22,
m.02dhs3_0001,m.02dhs3,Caucasian,55,
m.02dhs3_0003,m.02dhs3,Caucasian,52,
m.02dpkj_0001,m.02dpkj,Caucasian,30,
m.02dpkj_0002,m.02dpkj,Caucasian,31,
m.02dqfv_0002,m.02dqfv,Caucasian,39,
m.02dqfv_0003,m.02dqfv,Caucasian,42,
m.02dtcr_0001,m.02dtcr,Caucasian,49,
m.02dtcr_0002,m.02dtcr,Caucasian,51,
m.02dtcr_0003,m.02dtcr,Caucasian,52,
m.02dtfm_0001,m.02dtfm,Caucasian,43,
m.02dtfm_0002,m.02dtfm,Caucasian,41,
m.02dtfm_0003,m.02dtfm,Caucasian,40,
m.02f6sj_0001,m.02f6sj,Caucasian,56,
m.02f6sj_0002,m.02f6sj,Caucasian,60,
m.02f6sj_0003,m.02f6sj,Caucasian,38,
m.02f8lw_0001,m.02f8lw,Caucasian,28,
m.02f8lw_0002,m.02f8lw,Caucasian,46,
m.02f8lw_0003,m.02f8lw,Caucasian,41,
m.02f93t_0001,m.02f93t,Caucasian,72,
m.02f93t_0002,m.02f93t,Caucasian,67,
m.02f93t_0003,m.02f93t,Caucasian,74,
m.02f93t_0004,m.02f93t,Caucasian,73,
m.02fcs2_0001,m.02fcs2,Caucasian,39,
m.02fcs2_0003,m.02fcs2,Caucasian,33,
m.02fgxt_0001,m.02fgxt,Caucasian,70,
m.02fgxt_0002,m.02fgxt,Caucasian,50,
m.02fgxt_0003,m.02fgxt,Caucasian,54,
m.02fgxt_0004,m.02fgxt,Caucasian,69,
m.02flt3_0001,m.02flt3,Caucasian,50,
m.02flt3_0002,m.02flt3,Caucasian,60,
m.02flt3_0003,m.02flt3,Caucasian,62,
m.02flt3_0004,m.02flt3,Caucasian,73,
m.02fr47_0001,m.02fr47,Caucasian,28,
m.02fr47_0002,m.02fr47,Caucasian,38,
m.02fr47_0004,m.02fr47,Caucasian,35,
m.02frlb_0001,m.02frlb,Caucasian,38,
m.02frlb_0002,m.02frlb,Caucasian,40,
m.02frlb_0003,m.02frlb,Caucasian,38,
m.02frlb_0004,m.02frlb,Caucasian,37,
m.02fs2c_0001,m.02fs2c,Caucasian,51,
m.02fs2c_0002,m.02fs2c,Caucasian,60,
m.02fs2c_0003,m.02fs2c,Caucasian,49,
m.02fx3c_0001,m.02fx3c,Caucasian,33,
m.02fx3c_0002,m.02fx3c,Caucasian,37,
m.02fx3c_0003,m.02fx3c,Caucasian,40,
m.02g3ds_0001,m.02g3ds,Caucasian,41,
m.02g3ds_0002,m.02g3ds,Caucasian,36,
m.02g3ds_0003,m.02g3ds,Caucasian,40,
m.02g3ds_0004,m.02g3ds,Caucasian,39,
m.02gnx5_0001,m.02gnx5,Caucasian,30,
m.02gnx5_0002,m.02gnx5,Caucasian,36,
m.02gnx5_0003,m.02gnx5,Caucasian,30,
m.02gt9t_0001,m.02gt9t,Caucasian,37,
m.02gt9t_0002,m.02gt9t,Caucasian,40,
m.02gt9t_0003,m.02gt9t,Caucasian,48,
m.02gt9t_0004,m.02gt9t,Caucasian,38,
m.02gx7d_0001,m.02gx7d,Caucasian,52,
m.02gx7d_0002,m.02gx7d,Caucasian,47,
m.02h2my_0001,m.02h2my,Caucasian,64,
m.02h2my_0002,m.02h2my,Caucasian,58,
m.02h2my_0003,m.02h2my,Caucasian,55,
m.02hcs_0001,m.02hcs,Caucasian,33,
m.02hcs_0002,m.02hcs,Caucasian,32,
m.02hcs_0003,m.02hcs,Caucasian,25,
m.02hdth_0001,m.02hdth,Caucasian,48,
m.02hdth_0002,m.02hdth,Caucasian,49,
m.02hdth_0003,m.02hdth,Caucasian,40,
m.02hdth_0004,m.02hdth,Caucasian,58,
m.02hg4r_0001,m.02hg4r,Caucasian,31,
m.02j2y0_0001,m.02j2y0,Caucasian,47,
m.02j2y0_0002,m.02j2y0,Caucasian,54,
m.02j2y0_0003,m.02j2y0,Caucasian,58,
m.02j2y0_0004,m.02j2y0,Caucasian,68,
m.02j6cs_0001,m.02j6cs,Caucasian,26,
m.02j6cs_0002,m.02j6cs,Caucasian,24,
m.02j6cs_0004,m.02j6cs,Caucasian,37,
m.02j6cs_0005,m.02j6cs,Caucasian,29,
m.02j9g_0001,m.02j9g,Caucasian,61,
m.02j9g_0002,m.02j9g,Caucasian,67,
m.02j9g_0003,m.02j9g,Caucasian,62,
m.02j9g_0004,m.02j9g,Caucasian,76,
m.02jh6x_0001,m.02jh6x,Caucasian,50,
m.02jh6x_0002,m.02jh6x,Caucasian,26,
m.02jh6x_0004,m.02jh6x,Caucasian,42,
m.02jh6x_0005,m.02jh6x,Caucasian,51,
m.02jm9s_0001,m.02jm9s,Caucasian,51,
m.02jm9s_0002,m.02jm9s,Caucasian,36,
m.02jm9s_0003,m.02jm9s,Caucasian,37,
m.02jmd9_0001,m.02jmd9,Caucasian,46,
m.02jmd9_0002,m.02jmd9,Caucasian,65,
m.02jp9__0001,m.02jp9_,Caucasian,49,
m.02jp9__0002,m.02jp9_,Caucasian,57,
m.02jp9__0003,m.02jp9_,Caucasian,52,
m.02jqhg_0001,m.02jqhg,Caucasian,30,
m.02jqhg_0002,m.02jqhg,Caucasian,29,
m.02jvy9_0001,m.02jvy9,Caucasian,46,
m.02jvy9_0002,m.02jvy9,Caucasian,41,
m.02jvy9_0003,m.02jvy9,Caucasian,47,
m.02jw08_0001,m.02jw08,Caucasian,63,
m.02jw08_0002,m.02jw08,Caucasian,54,
m.02k21g_0001,m.02k21g,Caucasian,36,
m.02k21g_0002,m.02k21g,Caucasian,30,
m.02k21g_0003,m.02k21g,Caucasian,37,
m.02k21g_0004,m.02k21g,Caucasian,30,
m.02k21g_0005,m.02k21g,Caucasian,42,
m.02k21g_0006,m.02k21g,Caucasian,39,
m.02k2wd_0001,m.02k2wd,Caucasian,46,
m.02k2wd_0002,m.02k2wd,Caucasian,48,
m.02k2wd_0003,m.02k2wd,Caucasian,54,
m.02k567_0001,m.02k567,Caucasian,53,
m.02k567_0002,m.02k567,Caucasian,35,
m.02k567_0003,m.02k567,Caucasian,40,
m.02k5zb_0001,m.02k5zb,Caucasian,43,
m.02k5zb_0002,m.02k5zb,Caucasian,32,
m.02k5zb_0003,m.02k5zb,Caucasian,35,
m.02k7h7_0001,m.02k7h7,Caucasian,37,
m.02k7h7_0002,m.02k7h7,Caucasian,41,
m.02k7h7_0004,m.02k7h7,Caucasian,35,
m.02k8l0_0001,m.02k8l0,Caucasian,39,
m.02k8l0_0002,m.02k8l0,Caucasian,41,
m.02k8l0_0004,m.02k8l0,Caucasian,38,
m.02kbh4_0003,m.02kbh4,Caucasian,31,
m.02kbh4_0004,m.02kbh4,Caucasian,57,
m.02kxwk_0001,m.02kxwk,Caucasian,54,
m.02kxwk_0002,m.02kxwk,Caucasian,56,
m.02kxwk_0004,m.02kxwk,Caucasian,59,
m.02l0mw_0001,m.02l0mw,Caucasian,27,
m.02l0mw_0002,m.02l0mw,Caucasian,26,
m.02l0mw_0003,m.02l0mw,Caucasian,29,
m.02l0nk_0001,m.02l0nk,Caucasian,43,
m.02l0nk_0002,m.02l0nk,Caucasian,38,
m.02l0nk_0003,m.02l0nk,Caucasian,34,
m.02l9t8_0001,m.02l9t8,Caucasian,52,
m.02l9t8_0002,m.02l9t8,Caucasian,50,
m.02l9t8_0003,m.02l9t8,Caucasian,51,
m.02l9t8_0004,m.02l9t8,Caucasian,54,
m.02lb6k_0001,m.02lb6k,Caucasian,57,
m.02lb6k_0002,m.02lb6k,Caucasian,67,
m.02lb6k_0003,m.02lb6k,Caucasian,56,
m.02llzy_0001,m.02llzy,Caucasian,40,
m.02llzy_0002,m.02llzy,Caucasian,26,
m.02llzy_0003,m.02llzy,Caucasian,36,
m.02lrn6_0001,m.02lrn6,Caucasian,28,
m.02lrn6_0002,m.02lrn6,Caucasian,26,
m.02lrn6_0003,m.02lrn6,Caucasian,15,13-15
m.02lyx4_0001,m.02lyx4,Caucasian,25,
m.02lyx4_0002,m.02lyx4,Caucasian,65,
m.02lyx4_0003,m.02lyx4,Caucasian,36,
m.02lyx4_0004,m.02lyx4,Caucasian,35,
m.02lzhf_0001,m.02lzhf,Caucasian,62,
m.02lzhf_0003,m.02lzhf,Caucasian,73,
m.02lzxp_0001,m.02lzxp,Caucasian,42,
m.02lzxp_0003,m.02lzxp,Caucasian,36,
m.02lzxp_0004,m.02lzxp,Caucasian,42,
m.02lzxp_0005,m.02lzxp,Caucasian,38,
m.02m0x0_0001,m.02m0x0,Caucasian,34,
m.02m0x0_0002,m.02m0x0,Caucasian,33,
m.02m0x0_0003,m.02m0x0,Caucasian,37,
m.02mhdv_0001,m.02mhdv,Caucasian,73,
m.02mhdv_0002,m.02mhdv,Caucasian,61,
m.02mhdv_0003,m.02mhdv,Caucasian,69,
m.02mhdv_0004,m.02mhdv,Caucasian,55,
