,image_name,Age,ethnicity,children_agegroup,identity_name
5129,Indian_694_4,7,Indian,7-9,Indian_694
5130,Indian_55_2,15,Indian,13-15,Indian_55
5131,Asian_423_35,14,Asian,13-15,Asian_423
5132,Asian_493_2,2,Asian,0-3,Asian_493
5133,Caucasian_516_4,10,Caucasian,10-12,Caucasian_516
5134,Indian_259_9,7,Indian,7-9,Indian_259
5135,African_484_14,4,African,4-6,African_484
5136,Asian_154_34,2,Asian,0-3,Asian_154
5137,Asian_345_2,9,Asian,7-9,Asian_345
5138,Caucasian_537_7,2,Caucasian,0-3,Caucasian_537
5139,Asian_525_1,1,Asian,0-3,Asian_525
5140,Asian_623_0,6,Asian,4-6,Asian_623
5141,Indian_258_5,19,Indian,,Indian_258
5142,Asian_143_2,4,Asian,4-6,Asian_143
5143,Caucasian_240_54,3,Caucasian,0-3,Caucasian_240
5144,Asian_408_5,4,Asian,4-6,Asian_408
5145,Indian_521_10,10,Indian,10-12,Indian_521
5146,Asian_566_56,1,Asian,0-3,Asian_566
5147,Indian_152_11,9,Indian,7-9,Indian_152
5148,Indian_309_0,17,Indian,16-18,Indian_309
5149,Asian_447_12,3,Asian,0-3,Asian_447
5150,African_21_10,6,African,4-6,African_21
5151,Indian_278_55,1,Indian,0-3,Indian_278
5152,Asian_231_26,2,Asian,0-3,Asian_231
5153,Caucasian_548_0,5,Caucasian,4-6,Caucasian_548
5154,African_666_2,5,African,4-6,African_666
5155,Indian_411_3,6,Indian,4-6,Indian_411
5156,Caucasian_1405_43,5,Caucasian,4-6,Caucasian_1405
5157,African_726_1,5,African,4-6,African_726
5158,Caucasian_604_15,1,Caucasian,0-3,Caucasian_604
5159,Indian_327_1,18,Indian,16-18,Indian_327
5160,African_364_9,25,African,,African_364
5161,African_635_5,1,African,0-3,African_635
5162,African_673_0,4,African,4-6,African_673
5163,Caucasian_1402_38,4,Caucasian,4-6,Caucasian_1402
5164,Caucasian_1052_59,1,Caucasian,0-3,Caucasian_1052
5165,Caucasian_1114_4,12,Caucasian,10-12,Caucasian_1114
5166,Indian_397_51,29,Indian,,Indian_397
5167,Caucasian_1267_2,1,Caucasian,0-3,Caucasian_1267
5168,Indian_174_0,16,Indian,16-18,Indian_174
5169,Indian_398_0,4,Indian,4-6,Indian_398
5170,African_563_0,27,African,,African_563
5171,Asian_593_2,13,Asian,13-15,Asian_593
5172,Asian_604_13,3,Asian,0-3,Asian_604
5173,Asian_403_20,17,Asian,16-18,Asian_403
5174,Caucasian_1389_5,0,Caucasian,0-3,Caucasian_1389
5175,Asian_14_6,3,Asian,0-3,Asian_14
5176,Caucasian_1377_0,17,Caucasian,16-18,Caucasian_1377
5177,Indian_521_7,14,Indian,13-15,Indian_521
5178,African_283_8,24,African,,African_283
5179,Indian_226_12,4,Indian,4-6,Indian_226
5180,African_178_84,12,African,10-12,African_178
5181,Caucasian_1038_10,7,Caucasian,7-9,Caucasian_1038
5182,Caucasian_493_6,7,Caucasian,7-9,Caucasian_493
5183,Asian_684_4,2,Asian,0-3,Asian_684
5184,Indian_528_17,2,Indian,0-3,Indian_528
5185,Caucasian_210_13,1,Caucasian,0-3,Caucasian_210
5186,Asian_505_19,0,Asian,0-3,Asian_505
5187,Asian_435_37,1,Asian,0-3,Asian_435
5188,Asian_126_6,7,Asian,7-9,Asian_126
5189,Asian_87_57,7,Asian,7-9,Asian_87
5190,Caucasian_387_24,17,Caucasian,16-18,Caucasian_387
5191,Caucasian_1076_51,9,Caucasian,7-9,Caucasian_1076
5192,Caucasian_389_9,1,Caucasian,0-3,Caucasian_389
5193,Caucasian_465_5,17,Caucasian,16-18,Caucasian_465
5194,Caucasian_18_84,2,Caucasian,0-3,Caucasian_18
5195,Indian_673_11,6,Indian,4-6,Indian_673
5196,Caucasian_1299_62,14,Caucasian,13-15,Caucasian_1299
5197,African_374_1,9,African,7-9,African_374
5198,Indian_287_18,39,Indian,,Indian_287
5199,African_623_5,19,African,,African_623
5200,Asian_441_7,5,Asian,4-6,Asian_441
5201,Asian_536_26,2,Asian,0-3,Asian_536
5202,Caucasian_1189_2,3,Caucasian,0-3,Caucasian_1189
5203,Asian_665_15,11,Asian,10-12,Asian_665
5204,African_261_41,8,African,7-9,African_261
5205,Asian_39_23,4,Asian,4-6,Asian_39
5206,Caucasian_421_1,21,Caucasian,,Caucasian_421
5207,Caucasian_168_24,4,Caucasian,4-6,Caucasian_168
5208,Caucasian_1232_3,2,Caucasian,0-3,Caucasian_1232
5209,Asian_429_87,4,Asian,4-6,Asian_429
5210,Indian_14_5,11,Indian,10-12,Indian_14
5211,Asian_82_10,5,Asian,4-6,Asian_82
5212,African_387_3,2,African,0-3,African_387
5213,Indian_712_0,25,Indian,,Indian_712
5214,Asian_40_4,1,Asian,0-3,Asian_40
5215,Caucasian_1347_19,5,Caucasian,4-6,Caucasian_1347
5216,African_515_40,30,African,,African_515
5217,Caucasian_1001_3,0,Caucasian,0-3,Caucasian_1001
5218,African_243_1,27,African,,African_243
5219,African_112_1,6,African,4-6,African_112
5220,African_342_0,28,African,,African_342
5221,Asian_175_55,9,Asian,7-9,Asian_175
5222,Caucasian_562_29,2,Caucasian,0-3,Caucasian_562
5223,African_626_0,8,African,7-9,African_626
5224,Caucasian_275_11,1,Caucasian,0-3,Caucasian_275
5225,Asian_700_11,1,Asian,0-3,Asian_700
5226,Indian_528_6,1,Indian,0-3,Indian_528
5227,Asian_201_8,8,Asian,7-9,Asian_201
5228,African_670_15,18,African,16-18,African_670
5229,Asian_5_0,1,Asian,0-3,Asian_5
5230,African_688_14,6,African,4-6,African_688
5231,Caucasian_35_18,4,Caucasian,4-6,Caucasian_35
5232,African_155_7,25,African,,African_155
5233,Caucasian_1076_11,7,Caucasian,7-9,Caucasian_1076
5234,Caucasian_16_0,3,Caucasian,0-3,Caucasian_16
5235,Indian_333_9,33,Indian,,Indian_333
5236,African_660_3,4,African,4-6,African_660
5237,Asian_318_31,3,Asian,0-3,Asian_318
5238,Caucasian_255_4,7,Caucasian,7-9,Caucasian_255
5239,Indian_491_30,10,Indian,10-12,Indian_491
5240,Caucasian_1236_1,1,Caucasian,0-3,Caucasian_1236
5241,Caucasian_396_25,3,Caucasian,0-3,Caucasian_396
5242,African_290_3,9,African,7-9,African_290
5243,Indian_392_65,4,Indian,4-6,Indian_392
5244,Asian_711_1,25,Asian,,Asian_711
5245,Asian_283_8,4,Asian,4-6,Asian_283
5246,Indian_91_0,15,Indian,13-15,Indian_91
5247,Asian_20_16,4,Asian,4-6,Asian_20
5248,Indian_510_3,12,Indian,10-12,Indian_510
5249,Asian_142_1,5,Asian,4-6,Asian_142
5250,African_636_1,3,African,0-3,African_636
5251,Asian_423_24,15,Asian,13-15,Asian_423
5252,African_279_42,19,African,,African_279
5253,Caucasian_1118_11,8,Caucasian,7-9,Caucasian_1118
5254,Caucasian_215_12,6,Caucasian,4-6,Caucasian_215
5255,African_15_124,8,African,7-9,African_15
5256,African_121_0,5,African,4-6,African_121
5257,Caucasian_531_0,1,Caucasian,0-3,Caucasian_531
5258,African_631_3,2,African,0-3,African_631
5259,African_46_6,10,African,10-12,African_46
5260,Asian_172_0,16,Asian,16-18,Asian_172
5261,Caucasian_1323_83,6,Caucasian,4-6,Caucasian_1323
5262,Caucasian_309_12,5,Caucasian,4-6,Caucasian_309
5263,Caucasian_43_2,0,Caucasian,0-3,Caucasian_43
5264,Caucasian_1218_8,6,Caucasian,4-6,Caucasian_1218
5265,Asian_445_19,6,Asian,4-6,Asian_445
5266,Asian_466_44,12,Asian,10-12,Asian_466
5267,Asian_409_11,11,Asian,10-12,Asian_409
5268,Indian_35_15,20,Indian,,Indian_35
5269,Asian_680_7,9,Asian,7-9,Asian_680
5270,African_76_1,4,African,4-6,African_76
5271,African_131_0,5,African,4-6,African_131
5272,Asian_441_1,5,Asian,4-6,Asian_441
5273,Caucasian_3_20,0,Caucasian,0-3,Caucasian_3
5274,Indian_616_0,10,Indian,10-12,Indian_616
5275,Caucasian_1281_5,8,Caucasian,7-9,Caucasian_1281
5276,Asian_3_37,0,Asian,0-3,Asian_3
5277,Indian_159_1,9,Indian,7-9,Indian_159
5278,Indian_6_0,19,Indian,,Indian_6
5279,Asian_391_2,6,Asian,4-6,Asian_391
5280,Caucasian_558_7,2,Caucasian,0-3,Caucasian_558
5281,Indian_133_1,3,Indian,0-3,Indian_133
5282,Indian_580_1,9,Indian,7-9,Indian_580
5283,African_650_2,18,African,16-18,African_650
5284,Caucasian_538_7,7,Caucasian,7-9,Caucasian_538
5285,African_725_0,16,African,16-18,African_725
5286,Asian_702_2,0,Asian,0-3,Asian_702
5287,Indian_46_14,5,Indian,4-6,Indian_46
5288,African_291_1,4,African,4-6,African_291
5289,Caucasian_593_4,4,Caucasian,4-6,Caucasian_593
5290,Caucasian_1299_19,8,Caucasian,7-9,Caucasian_1299
5291,Caucasian_135_9,1,Caucasian,0-3,Caucasian_135
5292,Caucasian_156_51,7,Caucasian,7-9,Caucasian_156
5293,Caucasian_322_17,0,Caucasian,0-3,Caucasian_322
5294,African_191_20,7,African,7-9,African_191
5295,African_571_9,0,African,0-3,African_571
5296,Caucasian_1380_6,6,Caucasian,4-6,Caucasian_1380
5297,Caucasian_196_21,0,Caucasian,0-3,Caucasian_196
5298,African_159_4,26,African,,African_159
5299,Caucasian_1334_1,0,Caucasian,0-3,Caucasian_1334
5300,African_535_53,3,African,0-3,African_535
5301,Indian_699_3,26,Indian,,Indian_699
5302,Indian_434_88,2,Indian,0-3,Indian_434
5303,Caucasian_1229_6,3,Caucasian,0-3,Caucasian_1229
5304,African_341_17,4,African,4-6,African_341
5305,Indian_591_9,1,Indian,0-3,Indian_591
5306,Caucasian_42_4,0,Caucasian,0-3,Caucasian_42
5307,African_794_1,5,African,4-6,African_794
5308,Caucasian_1094_56,7,Caucasian,7-9,Caucasian_1094
5309,African_615_21,17,African,16-18,African_615
5310,Caucasian_447_53,6,Caucasian,4-6,Caucasian_447
5311,Asian_548_1,0,Asian,0-3,Asian_548
5312,Indian_5_3,2,Indian,0-3,Indian_5
5313,Caucasian_1360_82,4,Caucasian,4-6,Caucasian_1360
5314,Asian_654_70,8,Asian,7-9,Asian_654
5315,Caucasian_405_53,8,Caucasian,7-9,Caucasian_405
5316,Caucasian_1133_12,2,Caucasian,0-3,Caucasian_1133
5317,Caucasian_223_3,2,Caucasian,0-3,Caucasian_223
5318,African_280_57,5,African,4-6,African_280
5319,Indian_411_0,6,Indian,4-6,Indian_411
5320,Indian_156_31,6,Indian,4-6,Indian_156
5321,Asian_628_73,7,Asian,7-9,Asian_628
5322,Asian_540_21,18,Asian,16-18,Asian_540
5323,African_335_0,8,African,7-9,African_335
5324,Asian_398_0,4,Asian,4-6,Asian_398
5325,Asian_746_28,4,Asian,4-6,Asian_746
5326,Indian_74_0,14,Indian,13-15,Indian_74
5327,Caucasian_195_51,6,Caucasian,4-6,Caucasian_195
5328,Indian_318_14,14,Indian,13-15,Indian_318
5329,Caucasian_369_51,6,Caucasian,4-6,Caucasian_369
5330,Indian_679_12,15,Indian,13-15,Indian_679
5331,Caucasian_585_0,2,Caucasian,0-3,Caucasian_585
5332,Indian_10_33,11,Indian,10-12,Indian_10
5333,Caucasian_1337_56,9,Caucasian,7-9,Caucasian_1337
5334,Caucasian_314_0,3,Caucasian,0-3,Caucasian_314
5335,Indian_184_11,21,Indian,,Indian_184
5336,African_557_1,14,African,13-15,African_557
5337,African_6_0,5,African,4-6,African_6
5338,Asian_31_18,1,Asian,0-3,Asian_31
5339,African_459_13,5,African,4-6,African_459
5340,Caucasian_28_20,4,Caucasian,4-6,Caucasian_28
5341,Indian_137_1,17,Indian,16-18,Indian_137
5342,Asian_32_5,3,Asian,0-3,Asian_32
5343,Asian_130_33,6,Asian,4-6,Asian_130
5344,Caucasian_59_2,3,Caucasian,0-3,Caucasian_59
5345,Caucasian_269_10,9,Caucasian,7-9,Caucasian_269
5346,Caucasian_424_109,0,Caucasian,0-3,Caucasian_424
5347,Asian_596_30,4,Asian,4-6,Asian_596
5348,African_176_16,17,African,16-18,African_176
5349,Asian_668_1,6,Asian,4-6,Asian_668
5350,Asian_716_9,8,Asian,7-9,Asian_716
5351,Asian_591_74,11,Asian,10-12,Asian_591
5352,Caucasian_487_83,9,Caucasian,7-9,Caucasian_487
5353,African_465_16,4,African,4-6,African_465
5354,African_663_1,8,African,7-9,African_663
5355,Asian_338_18,7,Asian,7-9,Asian_338
5356,Indian_560_1,6,Indian,4-6,Indian_560
5357,Caucasian_438_10,0,Caucasian,0-3,Caucasian_438
5358,Caucasian_293_0,3,Caucasian,0-3,Caucasian_293
5359,African_300_10,5,African,4-6,African_300
5360,Indian_377_6,26,Indian,,Indian_377
5361,African_710_6,0,African,0-3,African_710
5362,Indian_484_31,5,Indian,4-6,Indian_484
5363,Asian_715_17,2,Asian,0-3,Asian_715
5364,Indian_217_0,27,Indian,,Indian_217
5365,Indian_686_0,4,Indian,4-6,Indian_686
5366,Indian_486_3,34,Indian,,Indian_486
5367,African_535_60,3,African,0-3,African_535
5368,African_15_125,9,African,7-9,African_15
5369,Caucasian_113_38,3,Caucasian,0-3,Caucasian_113
5370,Asian_56_0,3,Asian,0-3,Asian_56
5371,Caucasian_155_1,3,Caucasian,0-3,Caucasian_155
5372,Asian_590_8,5,Asian,4-6,Asian_590
5373,Asian_393_89,20,Asian,,Asian_393
5374,Indian_235_1,0,Indian,0-3,Indian_235
5375,Asian_214_39,4,Asian,4-6,Asian_214
5376,Indian_406_0,15,Indian,13-15,Indian_406
5377,Indian_449_0,3,Indian,0-3,Indian_449
5378,Asian_271_14,23,Asian,,Asian_271
5379,African_67_8,4,African,4-6,African_67
5380,African_303_30,4,African,4-6,African_303
5381,African_370_5,15,African,13-15,African_370
5382,Caucasian_1245_3,0,Caucasian,0-3,Caucasian_1245
5383,Caucasian_1130_2,4,Caucasian,4-6,Caucasian_1130
5384,Indian_106_10,32,Indian,,Indian_106
5385,Indian_89_2,10,Indian,10-12,Indian_89
5386,Indian_147_1,23,Indian,,Indian_147
5387,African_337_22,5,African,4-6,African_337
5388,Indian_207_1,18,Indian,16-18,Indian_207
5389,Caucasian_371_10,2,Caucasian,0-3,Caucasian_371
5390,Indian_348_22,1,Indian,0-3,Indian_348
5391,Indian_489_2,3,Indian,0-3,Indian_489
5392,Asian_430_8,6,Asian,4-6,Asian_430
5394,African_536_4,10,African,10-12,African_536
5395,Caucasian_191_2,2,Caucasian,0-3,Caucasian_191
5396,Caucasian_1017_12,0,Caucasian,0-3,Caucasian_1017
5397,Asian_493_7,1,Asian,0-3,Asian_493
5398,Caucasian_1_9,9,Caucasian,7-9,Caucasian_1
5399,Indian_464_0,12,Indian,10-12,Indian_464
5400,Caucasian_199_0,0,Caucasian,0-3,Caucasian_199
5401,African_435_6,4,African,4-6,African_435
5402,African_586_4,5,African,4-6,African_586
5403,African_154_31,22,African,,African_154
5404,African_405_2,14,African,13-15,African_405
5405,Indian_405_2,4,Indian,4-6,Indian_405
5406,Caucasian_285_13,10,Caucasian,10-12,Caucasian_285
5407,Caucasian_500_6,13,Caucasian,13-15,Caucasian_500
5408,Caucasian_0_59,2,Caucasian,0-3,Caucasian_0
5409,Asian_485_4,2,Asian,0-3,Asian_485
5410,Caucasian_417_17,15,Caucasian,13-15,Caucasian_417
5411,Indian_715_1,8,Indian,7-9,Indian_715
5412,African_160_0,16,African,16-18,African_160
5413,Indian_529_11,23,Indian,,Indian_529
5414,African_154_43,22,African,,African_154
5415,Indian_472_41,6,Indian,4-6,Indian_472
5416,Caucasian_263_33,10,Caucasian,10-12,Caucasian_263
5417,Caucasian_1123_4,8,Caucasian,7-9,Caucasian_1123
5418,African_653_11,4,African,4-6,African_653
5419,Caucasian_1198_5,2,Caucasian,0-3,Caucasian_1198
5420,Caucasian_445_75,7,Caucasian,7-9,Caucasian_445
5421,African_323_4,11,African,10-12,African_323
5422,Asian_419_0,0,Asian,0-3,Asian_419
5423,African_260_5,7,African,7-9,African_260
5424,Indian_145_5,4,Indian,4-6,Indian_145
5425,African_294_44,3,African,0-3,African_294
5426,Caucasian_1297_0,4,Caucasian,4-6,Caucasian_1297
5427,Caucasian_1140_0,0,Caucasian,0-3,Caucasian_1140
5428,Asian_491_10,10,Asian,10-12,Asian_491
5429,African_313_9,20,African,,African_313
5430,Indian_473_0,5,Indian,4-6,Indian_473
5431,Asian_647_37,4,Asian,4-6,Asian_647
5432,Asian_592_1,3,Asian,0-3,Asian_592
5433,Caucasian_302_15,6,Caucasian,4-6,Caucasian_302
5434,Caucasian_1085_33,2,Caucasian,0-3,Caucasian_1085
5435,Caucasian_208_26,4,Caucasian,4-6,Caucasian_208
5436,Caucasian_1296_7,4,Caucasian,4-6,Caucasian_1296
5437,Asian_273_25,2,Asian,0-3,Asian_273
5438,Indian_354_40,29,Indian,,Indian_354
5439,Caucasian_1097_100,1,Caucasian,0-3,Caucasian_1097
5440,Asian_635_1,19,Asian,,Asian_635
5441,African_745_1,8,African,7-9,African_745
5442,Asian_427_13,5,Asian,4-6,Asian_427
5443,Indian_88_5,6,Indian,4-6,Indian_88
5444,Caucasian_441_3,2,Caucasian,0-3,Caucasian_441
5445,Indian_320_1,0,Indian,0-3,Indian_320
5446,Asian_397_18,6,Asian,4-6,Asian_397
5447,Indian_192_0,19,Indian,,Indian_192
5448,Asian_573_0,3,Asian,0-3,Asian_573
5449,African_300_5,6,African,4-6,African_300
5450,Indian_429_33,22,Indian,,Indian_429
5451,African_636_0,6,African,4-6,African_636
5452,Caucasian_28_10,3,Caucasian,0-3,Caucasian_28
5453,Asian_64_36,3,Asian,0-3,Asian_64
5454,Caucasian_185_4,0,Caucasian,0-3,Caucasian_185
5455,Asian_498_3,5,Asian,4-6,Asian_498
5456,Asian_452_2,2,Asian,0-3,Asian_452
5457,African_222_2,16,African,16-18,African_222
5458,African_562_0,18,African,16-18,African_562
5459,Indian_173_0,12,Indian,10-12,Indian_173
5460,Asian_3_44,3,Asian,0-3,Asian_3
5461,Indian_528_14,6,Indian,4-6,Indian_528
5462,African_561_0,28,African,,African_561
5463,Caucasian_1388_80,3,Caucasian,0-3,Caucasian_1388
5464,Asian_284_15,5,Asian,4-6,Asian_284
5465,Asian_157_2,7,Asian,7-9,Asian_157
5466,African_671_8,35,African,,African_671
5467,African_49_55,6,African,4-6,African_49
5468,African_502_65,8,African,7-9,African_502
5469,Caucasian_175_20,1,Caucasian,0-3,Caucasian_175
5470,Indian_209_1,6,Indian,4-6,Indian_209
5471,African_213_2,10,African,10-12,African_213
5472,Caucasian_474_34,2,Caucasian,0-3,Caucasian_474
5473,Indian_293_31,5,Indian,4-6,Indian_293
5474,Asian_118_2,4,Asian,4-6,Asian_118
5475,Indian_544_2,19,Indian,,Indian_544
5476,African_533_4,27,African,,African_533
5477,Asian_651_3,9,Asian,7-9,Asian_651
5478,Asian_689_6,1,Asian,0-3,Asian_689
5479,Caucasian_50_44,4,Caucasian,4-6,Caucasian_50
5480,Indian_53_3,16,Indian,16-18,Indian_53
5481,African_798_0,7,African,7-9,African_798
5482,Caucasian_1177_1,3,Caucasian,0-3,Caucasian_1177
5483,African_145_1,8,African,7-9,African_145
5484,Indian_269_63,12,Indian,10-12,Indian_269
5485,Caucasian_1119_1,6,Caucasian,4-6,Caucasian_1119
5486,Caucasian_377_7,4,Caucasian,4-6,Caucasian_377
5487,Asian_291_0,24,Asian,,Asian_291
5488,African_284_18,3,African,0-3,African_284
5489,African_395_0,14,African,13-15,African_395
5490,African_633_0,20,African,,African_633
5491,Asian_504_89,16,Asian,16-18,Asian_504
5492,Asian_466_73,12,Asian,10-12,Asian_466
5493,Indian_370_0,19,Indian,,Indian_370
5494,Asian_519_22,1,Asian,0-3,Asian_519
5495,African_147_6,6,African,4-6,African_147
5496,Caucasian_407_50,15,Caucasian,13-15,Caucasian_407
5497,Indian_124_1,9,Indian,7-9,Indian_124
5498,Asian_179_15,2,Asian,0-3,Asian_179
5499,Indian_653_2,4,Indian,4-6,Indian_653
5500,Indian_592_1,2,Indian,0-3,Indian_592
5501,African_781_1,25,African,,African_781
5502,Caucasian_149_5,1,Caucasian,0-3,Caucasian_149
5503,African_462_42,13,African,13-15,African_462
5504,Caucasian_1388_82,5,Caucasian,4-6,Caucasian_1388
5505,Indian_295_0,20,Indian,,Indian_295
5506,Caucasian_200_16,11,Caucasian,10-12,Caucasian_200
5507,Asian_265_5,11,Asian,10-12,Asian_265
5508,African_379_1,3,African,0-3,African_379
5509,African_336_32,8,African,7-9,African_336
5510,Caucasian_1261_0,0,Caucasian,0-3,Caucasian_1261
5511,Asian_661_8,35,Asian,,Asian_661
5512,Asian_719_32,8,Asian,7-9,Asian_719
5513,African_20_0,10,African,10-12,African_20
5514,Caucasian_584_41,11,Caucasian,10-12,Caucasian_584
5515,African_275_3,21,African,,African_275
5516,African_382_0,9,African,7-9,African_382
5517,Indian_264_2,5,Indian,4-6,Indian_264
5518,Indian_293_84,3,Indian,0-3,Indian_293
5519,Asian_552_2,15,Asian,13-15,Asian_552
5520,Indian_431_64,3,Indian,0-3,Indian_431
5521,Caucasian_49_18,11,Caucasian,10-12,Caucasian_49
5522,Caucasian_1408_77,9,Caucasian,7-9,Caucasian_1408
5523,Asian_615_66,5,Asian,4-6,Asian_615
5524,Asian_399_14,7,Asian,7-9,Asian_399
5525,Asian_446_13,32,Asian,,Asian_446
5526,Caucasian_149_2,3,Caucasian,0-3,Caucasian_149
5527,Asian_109_2,5,Asian,4-6,Asian_109
5528,Asian_7_75,2,Asian,0-3,Asian_7
5529,Caucasian_1348_0,0,Caucasian,0-3,Caucasian_1348
5530,Asian_331_3,4,Asian,4-6,Asian_331
5531,Asian_489_4,5,Asian,4-6,Asian_489
5532,Caucasian_1334_9,0,Caucasian,0-3,Caucasian_1334
5533,Asian_293_2,5,Asian,4-6,Asian_293
5534,Indian_720_0,5,Indian,4-6,Indian_720
5535,Asian_501_28,23,Asian,,Asian_501
5536,African_684_1,10,African,10-12,African_684
5537,Asian_153_47,11,Asian,10-12,Asian_153
5538,Asian_490_2,9,Asian,7-9,Asian_490
5539,Caucasian_83_20,9,Caucasian,7-9,Caucasian_83
5540,Indian_707_1,6,Indian,4-6,Indian_707
5541,African_363_10,15,African,13-15,African_363
5542,Caucasian_182_64,0,Caucasian,0-3,Caucasian_182
5543,African_692_2,8,African,7-9,African_692
5544,Indian_533_17,8,Indian,7-9,Indian_533
5545,Indian_479_0,13,Indian,13-15,Indian_479
5546,African_318_60,5,African,4-6,African_318
5547,Indian_548_3,2,Indian,0-3,Indian_548
5548,Caucasian_458_21,11,Caucasian,10-12,Caucasian_458
5549,African_631_5,4,African,4-6,African_631
5550,African_385_0,18,African,16-18,African_385
5551,Caucasian_401_12,2,Caucasian,0-3,Caucasian_401
5552,Asian_272_1,9,Asian,7-9,Asian_272
5553,Asian_179_23,4,Asian,4-6,Asian_179
5554,African_453_10,8,African,7-9,African_453
5555,Asian_188_1,4,Asian,4-6,Asian_188
5556,Asian_472_0,6,Asian,4-6,Asian_472
5557,Indian_651_5,4,Indian,4-6,Indian_651
5558,African_141_9,25,African,,African_141
5559,Asian_555_30,29,Asian,,Asian_555
5560,Caucasian_536_9,2,Caucasian,0-3,Caucasian_536
5561,Asian_204_78,7,Asian,7-9,Asian_204
5562,Asian_245_1,8,Asian,7-9,Asian_245
5563,Asian_343_68,3,Asian,0-3,Asian_343
5564,Indian_148_7,10,Indian,10-12,Indian_148
5565,African_669_3,2,African,0-3,African_669
5566,Caucasian_367_11,11,Caucasian,10-12,Caucasian_367
5567,Caucasian_1336_7,16,Caucasian,16-18,Caucasian_1336
5568,Caucasian_1385_4,3,Caucasian,0-3,Caucasian_1385
5569,African_109_11,4,African,4-6,African_109
5570,Asian_171_44,6,Asian,4-6,Asian_171
5571,Asian_466_0,8,Asian,7-9,Asian_466
5572,Indian_44_0,24,Indian,,Indian_44
5573,African_435_3,7,African,7-9,African_435
5574,Indian_354_65,21,Indian,,Indian_354
5575,Indian_18_17,15,Indian,13-15,Indian_18
5576,Indian_3_2,6,Indian,4-6,Indian_3
5577,Caucasian_1126_18,1,Caucasian,0-3,Caucasian_1126
5578,African_316_8,4,African,4-6,African_316
5579,Caucasian_1174_0,18,Caucasian,16-18,Caucasian_1174
5580,Indian_543_1,10,Indian,10-12,Indian_543
5581,African_352_4,14,African,13-15,African_352
5582,African_361_2,1,African,0-3,African_361
5583,African_459_6,2,African,0-3,African_459
5584,Asian_15_29,12,Asian,10-12,Asian_15
5585,Caucasian_1252_15,3,Caucasian,0-3,Caucasian_1252
5586,African_242_0,22,African,,African_242
5587,Caucasian_1246_4,2,Caucasian,0-3,Caucasian_1246
5588,Caucasian_233_18,3,Caucasian,0-3,Caucasian_233
5589,Indian_714_2,12,Indian,10-12,Indian_714
5590,Asian_572_5,10,Asian,10-12,Asian_572
5591,Indian_33_0,17,Indian,16-18,Indian_33
5592,African_206_60,9,African,7-9,African_206
5593,Caucasian_277_66,0,Caucasian,0-3,Caucasian_277
5594,Asian_266_52,19,Asian,,Asian_266
5595,African_666_3,12,African,10-12,African_666
5596,African_465_11,16,African,16-18,African_465
5597,African_800_0,2,African,0-3,African_800
5598,Asian_437_1,5,Asian,4-6,Asian_437
5599,Caucasian_583_2,1,Caucasian,0-3,Caucasian_583
5600,Asian_300_4,5,Asian,4-6,Asian_300
5601,Caucasian_1140_55,1,Caucasian,0-3,Caucasian_1140
5602,African_3_18,8,African,7-9,African_3
5603,Asian_322_8,21,Asian,,Asian_322
5604,Indian_348_33,2,Indian,0-3,Indian_348
5605,Asian_487_13,7,Asian,7-9,Asian_487
5606,African_134_1,7,African,7-9,African_134
5607,Caucasian_1298_31,11,Caucasian,10-12,Caucasian_1298
