img_name,im_id,ethnicity,id_class,face_id,Age,children_agegroup
m.03x4pd_0001,m.03x4pd,Indian,03x4pd,1,44,
m.0g53s_b_0004,m.0g53s_b,Indian,0g53s_b,4,25,
m.0flj84_0002,m.0flj84,Indian,0flj84,2,44,
m.0ddynyt_0001,m.0ddynyt,Indian,0ddynyt,1,32,
m.0h4svr_0002,m.0h4svr,Indian,0h4svr,2,44,
m.0gx1gjt_0002,m.0gx1gjt,Indian,0gx1gjt,2,27,
m.047nkxw_0002,m.047nkxw,Indian,047nkxw,2,42,
m.0f21kx_0001,m.0f21kx,Indian,0f21kx,1,38,
m.0gfjdlh_0003,m.0gfjdlh,Indian,0gfjdlh,3,26,
m.03h3vrx_0002,m.03h3vrx,Indian,03h3vrx,2,41,
m.04g1_qt_0001,m.04g1_qt,Indian,04g1_qt,1,51,
m.08pcth_0002,m.08pcth,Indian,08pcth,2,30,
m.02650q9_0004,m.02650q9,Indian,02650q9,4,48,
m.0267rkd_0002,m.0267rkd,Indian,0267rkd,2,26,
m.02q98x2_0002,m.02q98x2,Indian,02q98x2,2,43,
m.03qkgyl_0002,m.03qkgyl,Indian,03qkgyl,2,46,
m.0czbv_w_0006,m.0czbv_w,Indian,0czbv_w,6,42,
m.0kvjrw_0003,m.0kvjrw,Indian,0kvjrw,3,65,
m.07k4n__0003,m.07k4n_,Indian,07k4n_,3,50,
m.051_y57_0002,m.051_y57,Indian,051_y57,2,39,
m.0gc2lz2_0003,m.0gc2lz2,Indian,0gc2lz2,3,36,
m.0h0650_0001,m.0h0650,Indian,0h0650,1,46,
m.0281mp2_0002,m.0281mp2,Indian,0281mp2,2,43,
m.03c6hwt_0003,m.03c6hwt,Indian,03c6hwt,3,60,
m.0c66kt_0003,m.0c66kt,Indian,0c66kt,3,48,
m.0523j0d_0003,m.0523j0d,Indian,0523j0d,3,56,
m.0d28m39_0003,m.0d28m39,Indian,0d28m39,3,49,
m.080bz5m_0001,m.080bz5m,Indian,080bz5m,1,47,
m.02tz8y_0003,m.02tz8y,Indian,02tz8y,3,33,
m.0j9ldsq_0003,m.0j9ldsq,Indian,0j9ldsq,3,22,
m.0f9zkf_0004,m.0f9zkf,Indian,0f9zkf,4,34,
m.0sgg_cr_0001,m.0sgg_cr,Indian,0sgg_cr,1,29,
m.08dy0k_0003,m.08dy0k,Indian,08dy0k,3,42,
m.04n52wd_0002,m.04n52wd,Indian,04n52wd,2,43,
m.02x5_j7_0003,m.02x5_j7,Indian,02x5_j7,3,30,
m.047ldlg_0002,m.047ldlg,Indian,047ldlg,2,25,
m.09gx6q_0003,m.09gx6q,Indian,09gx6q,3,47,
m.04lgk9_0003,m.04lgk9,Indian,04lgk9,3,58,
m.0fzv4p_0001,m.0fzv4p,Indian,0fzv4p,1,27,
m.0cl0js_0005,m.0cl0js,Indian,0cl0js,5,29,
m.08fc_r_0003,m.08fc_r,Indian,08fc_r,3,40,
m.09r9q4_0004,m.09r9q4,Indian,09r9q4,4,40,
m.0b6m063_0002,m.0b6m063,Indian,0b6m063,2,36,
m.038b_x_0004,m.038b_x,Indian,038b_x,4,53,
m.0g5r5_1_0005,m.0g5r5_1,Indian,0g5r5_1,5,40,
m.0gbzfmq_0003,m.0gbzfmq,Indian,0gbzfmq,3,42,
m.0cj8kx_0002,m.0cj8kx,Indian,0cj8kx,2,28,
m.0cdsr__0004,m.0cdsr_,Indian,0cdsr_,4,38,
m.06qvdf_0001,m.06qvdf,Indian,06qvdf,1,34,
m.0k_lgy_0002,m.0k_lgy,Indian,0k_lgy,2,37,
m.03j85s_0001,m.03j85s,Indian,03j85s,1,43,
m.0fp_g6l_0001,m.0fp_g6l,Indian,0fp_g6l,1,51,
m.0cz7_xk_0001,m.0cz7_xk,Indian,0cz7_xk,1,34,
m.0274f0x_0002,m.0274f0x,Indian,0274f0x,2,32,
m.07436n_0002,m.07436n,Indian,07436n,2,65,
m.03cdzm6_0002,m.03cdzm6,Indian,03cdzm6,2,42,
m.071wvh_0003,m.071wvh,Indian,071wvh,3,42,
m.0ddfchv_0002,m.0ddfchv,Indian,0ddfchv,2,45,
m.04_v4q_0003,m.04_v4q,Indian,04_v4q,3,36,
m.0n49g1g_0003,m.0n49g1g,Indian,0n49g1g,3,46,
m.02x5_fh_0003,m.02x5_fh,Indian,02x5_fh,3,21,
m.0c9txz_0001,m.0c9txz,Indian,0c9txz,1,38,
m.0cl0js_0004,m.0cl0js,Indian,0cl0js,4,40,
m.02lqby_0001,m.02lqby,Indian,02lqby,1,52,
m.051q2m_0001,m.051q2m,Indian,051q2m,1,45,
m.03hllvw_0003,m.03hllvw,Indian,03hllvw,3,31,
m.075p0r_0003,m.075p0r,Indian,075p0r,3,45,
m.02rcrb9_0002,m.02rcrb9,Indian,02rcrb9,2,60,
m.09v4vh2_0001,m.09v4vh2,Indian,09v4vh2,1,33,
m.0cm8xm0_0004,m.0cm8xm0,Indian,0cm8xm0,4,36,
m.025s4hp_0002,m.025s4hp,Indian,025s4hp,2,33,
m.0b8zqd_0002,m.0b8zqd,Indian,0b8zqd,2,49,
m.0h3rcb1_0002,m.0h3rcb1,Indian,0h3rcb1,2,26,
m.0cz90s6_0002,m.0cz90s6,Indian,0cz90s6,2,28,
m.08qfz5_0002,m.08qfz5,Indian,08qfz5,2,64,
m.05ng74_0004,m.05ng74,Indian,05ng74,4,51,
m.04jjd85_0002,m.04jjd85,Indian,04jjd85,2,58,
m.0gc6jcj_0001,m.0gc6jcj,Indian,0gc6jcj,1,59,
m.06w3bm3_0001,m.06w3bm3,Indian,06w3bm3,1,50,
m.03cldgx_0002,m.03cldgx,Indian,03cldgx,2,30,
m.04jndwb_0003,m.04jndwb,Indian,04jndwb,3,35,
m.06_hrc_0001,m.06_hrc,Indian,06_hrc,1,28,
m.01wt3z_0002,m.01wt3z,Indian,01wt3z,2,51,
m.03gw8x6_0001,m.03gw8x6,Indian,03gw8x6,1,64,
m.0br_twh_0002,m.0br_twh,Indian,0br_twh,2,31,
m.040b87_0003,m.040b87,Indian,040b87,3,56,
m.0b_5sd_0001,m.0b_5sd,Indian,0b_5sd,1,29,
m.02r3b5q_0001,m.02r3b5q,Indian,02r3b5q,1,55,
m.0fsjdh_0001,m.0fsjdh,Indian,0fsjdh,1,35,
m.043sd_p_0001,m.043sd_p,Indian,043sd_p,1,28,
m.0fphy_q_0001,m.0fphy_q,Indian,0fphy_q,1,37,
m.09ltyg_0004,m.09ltyg,Indian,09ltyg,4,36,
m.081bh__0002,m.081bh_,Indian,081bh_,2,54,
m.03kgyg_0002,m.03kgyg,Indian,03kgyg,2,57,
m.0bxd0c_0004,m.0bxd0c,Indian,0bxd0c,4,35,
m.078zjq_0002,m.078zjq,Indian,078zjq,2,52,
m.0416n1p_0001,m.0416n1p,Indian,0416n1p,1,38,
m.0412txk_0005,m.0412txk,Indian,0412txk,5,26,
m.01vcmf7_0003,m.01vcmf7,Indian,01vcmf7,3,48,
m.047t4vq_0001,m.047t4vq,Indian,047t4vq,1,27,
m.0cn_p39_0003,m.0cn_p39,Indian,0cn_p39,3,30,
m.0b6p254_0004,m.0b6p254,Indian,0b6p254,4,54,
m.05zvn75_0002,m.05zvn75,Indian,05zvn75,2,33,
m.04_03fv_0003,m.04_03fv,Indian,04_03fv,3,33,
m.08n5yw_0003,m.08n5yw,Indian,08n5yw,3,37,
m.0dvhzy_0001,m.0dvhzy,Indian,0dvhzy,1,24,
m.02qj6bs_0005,m.02qj6bs,Indian,02qj6bs,5,50,
m.02tq2r_0002,m.02tq2r,Indian,02tq2r,2,31,
m.0jtd29_0002,m.0jtd29,Indian,0jtd29,2,48,
m.025tdwc_0002,m.025tdwc,Indian,025tdwc,2,46,
m.0kbddfs_0001,m.0kbddfs,Indian,0kbddfs,1,23,
m.0d27_8_0003,m.0d27_8,Indian,0d27_8,3,32,
m.06m__d_0001,m.06m__d,Indian,06m__d,1,70,
m.0czf842_0001,m.0czf842,Indian,0czf842,1,39,
m.047qmvx_0003,m.047qmvx,Indian,047qmvx,3,31,
m.04n268h_0001,m.04n268h,Indian,04n268h,1,54,
m.07jmnh_0003,m.07jmnh,Indian,07jmnh,3,38,
m.0dgs2bj_0003,m.0dgs2bj,Indian,0dgs2bj,3,28,
m.057p__0002,m.057p_,Indian,057p_,2,41,
m.02qtdr_0002,m.02qtdr,Indian,02qtdr,2,38,
m.0fvs6l_0001,m.0fvs6l,Indian,0fvs6l,1,46,
m.0cd6_9_0003,m.0cd6_9,Indian,0cd6_9,3,61,
m.0btrvt_0004,m.0btrvt,Indian,0btrvt,4,38,
m.01ty55_0002,m.01ty55,Indian,01ty55,2,45,
m.0cm8385_0001,m.0cm8385,Indian,0cm8385,1,21,
m.0gxzhds_0004,m.0gxzhds,Indian,0gxzhds,4,32,
m.04hc76_0001,m.04hc76,Indian,04hc76,1,63,
m.09bybb_0002,m.09bybb,Indian,09bybb,2,59,
m.06j157_0001,m.06j157,Indian,06j157,1,42,
m.08hhm6_0005,m.08hhm6,Indian,08hhm6,5,65,
m.06zp02_0003,m.06zp02,Indian,06zp02,3,47,
m.0gm19zt_0002,m.0gm19zt,Indian,0gm19zt,2,36,
m.026lzyh_0003,m.026lzyh,Indian,026lzyh,3,25,
m.06gn7r_0004,m.06gn7r,Indian,06gn7r,4,49,
m.0h4pss_0003,m.0h4pss,Indian,0h4pss,3,47,
m.02x20c9_0004,m.02x20c9,Indian,02x20c9,4,46,
m.02q9lz_0001,m.02q9lz,Indian,02q9lz,1,40,
m.09pc7r_0001,m.09pc7r,Indian,09pc7r,1,51,
m.0c3c15_0001,m.0c3c15,Indian,0c3c15,1,62,
m.02g092_0001,m.02g092,Indian,02g092,1,38,
m.0gq1rt_0001,m.0gq1rt,Indian,0gq1rt,1,34,
m.0h96nq3_0003,m.0h96nq3,Indian,0h96nq3,3,40,
m.0ks_18_0003,m.0ks_18,Indian,0ks_18,3,48,
m.0gc63hz_0005,m.0gc63hz,Indian,0gc63hz,5,40,
m.01rxfsw_0003,m.01rxfsw,Indian,01rxfsw,3,35,
m.0fbt2x_0004,m.0fbt2x,Indian,0fbt2x,4,52,
m.0jqb2rf_0001,m.0jqb2rf,Indian,0jqb2rf,1,41,
m.0h1h64w_0001,m.0h1h64w,Indian,0h1h64w,1,36,
m.0jszt9_0006,m.0jszt9,Indian,0jszt9,6,42,
m.05687l1_0001,m.05687l1,Indian,05687l1,1,44,
m.0c27m0_0003,m.0c27m0,Indian,0c27m0,3,34,
m.0h7k_60_0003,m.0h7k_60,Indian,0h7k_60,3,39,
m.07brjb_0003,m.07brjb,Indian,07brjb,3,52,
m.03h24_z_0001,m.03h24_z,Indian,03h24_z,1,41,
m.0b0fbz_0003,m.0b0fbz,Indian,0b0fbz,3,51,
m.026j2fr_0003,m.026j2fr,Indian,026j2fr,3,44,
m.04ygybk_0002,m.04ygybk,Indian,04ygybk,2,39,
m.03csn8r_0001,m.03csn8r,Indian,03csn8r,1,46,
m.04qp06_0002,m.04qp06,Indian,04qp06,2,44,
m.04n2tgy_0001,m.04n2tgy,Indian,04n2tgy,1,26,
m.02qhmq8_0004,m.02qhmq8,Indian,02qhmq8,4,25,
m.0k92dgs_0002,m.0k92dgs,Indian,0k92dgs,2,34,
m.04n0tj7_0003,m.04n0tj7,Indian,04n0tj7,3,35,
m.05d7rk_0004,m.05d7rk,Indian,05d7rk,4,65,
m.04ybmc5_0001,m.04ybmc5,Indian,04ybmc5,1,38,
m.030w2q_0003,m.030w2q,Indian,030w2q,3,56,
m.0h2hsw_0002,m.0h2hsw,Indian,0h2hsw,2,51,
m.02685xh_0004,m.02685xh,Indian,02685xh,4,34,
m.0b_5sd_0003,m.0b_5sd,Indian,0b_5sd,3,52,
m.0316c2_0002,m.0316c2,Indian,0316c2,2,56,
m.04f2q4f_0001,m.04f2q4f,Indian,04f2q4f,1,25,
m.0h_8z87_0002,m.0h_8z87,Indian,0h_8z87,2,23,
m.03gvb83_0002,m.03gvb83,Indian,03gvb83,2,61,
m.0416n1p_0002,m.0416n1p,Indian,0416n1p,2,50,
m.0520f23_0002,m.0520f23,Indian,0520f23,2,39,
m.0g53s_b_0003,m.0g53s_b,Indian,0g53s_b,3,33,
m.0jwt19x_0003,m.0jwt19x,Indian,0jwt19x,3,29,
m.0br_0hp_0001,m.0br_0hp,Indian,0br_0hp,1,25,
m.0g5nr1_0004,m.0g5nr1,Indian,0g5nr1,4,30,
m.0cdg0_0002,m.0cdg0,Indian,0cdg0,2,52,
m.02r5pn4_0001,m.02r5pn4,Indian,02r5pn4,1,27,
m.02q_xxh_0001,m.02q_xxh,Indian,02q_xxh,1,34,
m.0515p2_0001,m.0515p2,Indian,0515p2,1,53,
m.0gg6yc5_0003,m.0gg6yc5,Indian,0gg6yc5,3,20,
m.0klz4w9_0001,m.0klz4w9,Indian,0klz4w9,1,21,
m.0gtvvbn_0004,m.0gtvvbn,Indian,0gtvvbn,4,47,
m.04jbqzx_0002,m.04jbqzx,Indian,04jbqzx,2,48,
m.05kgfk_0001,m.05kgfk,Indian,05kgfk,1,27,
m.03h654p_0003,m.03h654p,Indian,03h654p,3,29,
m.02z5jvt_0001,m.02z5jvt,Indian,02z5jvt,1,36,
m.05b159y_0003,m.05b159y,Indian,05b159y,3,46,
m.0283s7y_0002,m.0283s7y,Indian,0283s7y,2,31,
m.0g9zndv_0001,m.0g9zndv,Indian,0g9zndv,1,27,
m.03wjmw_0004,m.03wjmw,Indian,03wjmw,4,38,
m.07fcnv_0004,m.07fcnv,Indian,07fcnv,4,48,
m.027xqn8_0003,m.027xqn8,Indian,027xqn8,3,54,
m.04g43h_0001,m.04g43h,Indian,04g43h,1,37,
m.0cc6442_0003,m.0cc6442,Indian,0cc6442,3,32,
m.0h533t_0001,m.0h533t,Indian,0h533t,1,31,
m.0973_r_0002,m.0973_r,Indian,0973_r,2,25,
m.080pgp6_0002,m.080pgp6,Indian,080pgp6,2,51,
m.02qgycb_0001,m.02qgycb,Indian,02qgycb,1,35,
m.081hvm_0003,m.081hvm,Indian,081hvm,3,56,
m.04ctspm_0001,m.04ctspm,Indian,04ctspm,1,45,
m.03d3gd_0001,m.03d3gd,Indian,03d3gd,1,57,
m.04n19js_0003,m.04n19js,Indian,04n19js,3,42,
m.0270lg__0001,m.0270lg_,Indian,0270lg_,1,50,
m.027bp7c_0003,m.027bp7c,Indian,027bp7c,3,44,
m.0djky5_0001,m.0djky5,Indian,0djky5,1,57,
m.02vyk_k_0003,m.02vyk_k,Indian,02vyk_k,3,30,
m.027xtg0_0003,m.027xtg0,Indian,027xtg0,3,42,
m.0gcmmvh_0002,m.0gcmmvh,Indian,0gcmmvh,2,20,
m.04f4sx6_0003,m.04f4sx6,Indian,04f4sx6,3,23,
m.0gcv8t_0003,m.0gcv8t,Indian,0gcv8t,3,26,
m.02799kb_0004,m.02799kb,Indian,02799kb,4,39,
m.0c0366y_0003,m.0c0366y,Indian,0c0366y,3,41,
m.0cl631_0002,m.0cl631,Indian,0cl631,2,62,
m.0cd70d_0001,m.0cd70d,Indian,0cd70d,1,40,
m.0b54xv_0001,m.0b54xv,Indian,0b54xv,1,54,
m.05cry8_0004,m.05cry8,Indian,05cry8,4,66,
m.0241vs_0001,m.0241vs,Indian,0241vs,1,66,
m.0bwyr2_0002,m.0bwyr2,Indian,0bwyr2,2,37,
m.06ndb5_0002,m.06ndb5,Indian,06ndb5,2,45,
m.0kvb04g_0001,m.0kvb04g,Indian,0kvb04g,1,28,
m.07ds0w_0001,m.07ds0w,Indian,07ds0w,1,26,
m.0h790d_0003,m.0h790d,Indian,0h790d,3,28,
m.03h47lb_0004,m.03h47lb,Indian,03h47lb,4,49,
m.0ch5k_g_0002,m.0ch5k_g,Indian,0ch5k_g,2,37,
m.05zdk2_0004,m.05zdk2,Indian,05zdk2,4,41,
m.04064_h_0003,m.04064_h,Indian,04064_h,3,48,
m.0cl4qv_0003,m.0cl4qv,Indian,0cl4qv,3,32,
m.0h1pk8_0001,m.0h1pk8,Indian,0h1pk8,1,43,
m.06xcd__0002,m.06xcd_,Indian,06xcd_,2,42,
m.03nwmpd_0002,m.03nwmpd,Indian,03nwmpd,2,48,
m.03yk7nv_0003,m.03yk7nv,Indian,03yk7nv,3,32,
m.03ntg1g_0003,m.03ntg1g,Indian,03ntg1g,3,27,
m.04kfg7_0002,m.04kfg7,Indian,04kfg7,2,54,
m.01p073q_0003,m.01p073q,Indian,01p073q,3,22,
m.0ddvxr_0001,m.0ddvxr,Indian,0ddvxr,1,45,
m.08h94l_0003,m.08h94l,Indian,08h94l,3,57,
m.0fkt5m_0001,m.0fkt5m,Indian,0fkt5m,1,42,
m.059md3_0001,m.059md3,Indian,059md3,1,36,
m.05b18nl_0004,m.05b18nl,Indian,05b18nl,4,23,
m.0378vz_0003,m.0378vz,Indian,0378vz,3,32,
m.0ndk7p2_0001,m.0ndk7p2,Indian,0ndk7p2,1,28,
m.0ch5437_0004,m.0ch5437,Indian,0ch5437,4,27,
m.0h06p__0003,m.0h06p_,Indian,0h06p_,3,58,
m.090x7d_0002,m.090x7d,Indian,090x7d,2,28,
m.04yh0c1_0001,m.04yh0c1,Indian,04yh0c1,1,51,
m.06b9wf_0002,m.06b9wf,Indian,06b9wf,2,62,
m.06gzx6_0002,m.06gzx6,Indian,06gzx6,2,59,
m.05mywqd_0003,m.05mywqd,Indian,05mywqd,3,33,
m.0h_90yq_0001,m.0h_90yq,Indian,0h_90yq,1,25,
m.0fy36n_0001,m.0fy36n,Indian,0fy36n,1,48,
m.02qd9n8_0003,m.02qd9n8,Indian,02qd9n8,3,30,
m.0j_9xt_0002,m.0j_9xt,Indian,0j_9xt,2,41,
m.02792jq_0002,m.02792jq,Indian,02792jq,2,53,
m.080btk5_0001,m.080btk5,Indian,080btk5,1,43,
m.06z6bl_0002,m.06z6bl,Indian,06z6bl,2,60,
m.0gkzc4n_0003,m.0gkzc4n,Indian,0gkzc4n,3,31,
m.08pcth_0001,m.08pcth,Indian,08pcth,1,23,
m.020sb7_0002,m.020sb7,Indian,020sb7,2,58,
m.0gc20zt_0001,m.0gc20zt,Indian,0gc20zt,1,30,
m.09_2gj_0003,m.09_2gj,Indian,09_2gj,3,49,
m.03m535g_0002,m.03m535g,Indian,03m535g,2,33,
m.04645zm_0002,m.04645zm,Indian,04645zm,2,34,
m.04k713_0003,m.04k713,Indian,04k713,3,54,
m.03hzslb_0004,m.03hzslb,Indian,03hzslb,4,58,
m.0640fvt_0002,m.0640fvt,Indian,0640fvt,2,59,
m.02q9dnw_0002,m.02q9dnw,Indian,02q9dnw,2,51,
m.07fcnv_0003,m.07fcnv,Indian,07fcnv,3,49,
m.09sphm_0002,m.09sphm,Indian,09sphm,2,26,
m.026bl5x_0003,m.026bl5x,Indian,026bl5x,3,36,
m.0g5r5_1_0004,m.0g5r5_1,Indian,0g5r5_1,4,39,
m.01rymp_0003,m.01rymp,Indian,01rymp,3,57,
m.01v87__0001,m.01v87_,Indian,01v87_,1,40,
m.05mrc9d_0003,m.05mrc9d,Indian,05mrc9d,3,42,
m.065cf2_0002,m.065cf2,Indian,065cf2,2,48,
m.03hn68j_0002,m.03hn68j,Indian,03hn68j,2,44,
m.0h63npp_0002,m.0h63npp,Indian,0h63npp,2,30,
m.0nb1c83_0002,m.0nb1c83,Indian,0nb1c83,2,45,
m.02rv9s_0004,m.02rv9s,Indian,02rv9s,4,55,
m.03kgyg_0001,m.03kgyg,Indian,03kgyg,1,58,
m.0ddd69d_0002,m.0ddd69d,Indian,0ddd69d,2,22,
m.04328m_0001,m.04328m,Indian,04328m,1,33,
m.03cnp_j_0003,m.03cnp_j,Indian,03cnp_j,3,24,
m.0dhqyw_0002,m.0dhqyw,Indian,0dhqyw,2,53,
m.02vwq65_0002,m.02vwq65,Indian,02vwq65,2,39,
m.04zy07k_0003,m.04zy07k,Indian,04zy07k,3,38,
m.0glpg3j_0002,m.0glpg3j,Indian,0glpg3j,2,32,
m.0h2hsw_0005,m.0h2hsw,Indian,0h2hsw,5,45,
m.0cmxhk_0001,m.0cmxhk,Indian,0cmxhk,1,61,
m.07l4md_0002,m.07l4md,Indian,07l4md,2,53,
m.0ccljr_0003,m.0ccljr,Indian,0ccljr,3,29,
m.09np6z_0001,m.09np6z,Indian,09np6z,1,30,
m.01_b18_0002,m.01_b18,Indian,01_b18,2,39,
m.0269z78_0003,m.0269z78,Indian,0269z78,3,53,
m.01srkj_0002,m.01srkj,Indian,01srkj,2,53,
m.0bjh1x_0002,m.0bjh1x,Indian,0bjh1x,2,40,
m.05b9z__0001,m.05b9z_,Indian,05b9z_,1,50,
m.023fm7_0001,m.023fm7,Indian,023fm7,1,61,
m.0n52w7s_0002,m.0n52w7s,Indian,0n52w7s,2,25,
m.05q__y_0004,m.05q__y,Indian,05q__y,4,48,
m.04g5nr_0001,m.04g5nr,Indian,04g5nr,1,32,
m.02xb5fg_0002,m.02xb5fg,Indian,02xb5fg,2,29,
m.04f04qp_0001,m.04f04qp,Indian,04f04qp,1,24,
m.07jg33_0002,m.07jg33,Indian,07jg33,2,53,
m.02xb82c_0001,m.02xb82c,Indian,02xb82c,1,38,
m.0k0pb2w_0002,m.0k0pb2w,Indian,0k0pb2w,2,33,
m.0cyws4_0002,m.0cyws4,Indian,0cyws4,2,52,
m.04jfp_k_0003,m.04jfp_k,Indian,04jfp_k,3,46,
m.08zncx_0001,m.08zncx,Indian,08zncx,1,71,
m.02lp_z_0003,m.02lp_z,Indian,02lp_z,3,55,
m.03hjpkf_0001,m.03hjpkf,Indian,03hjpkf,1,27,
m.0407t2p_0001,m.0407t2p,Indian,0407t2p,1,31,
m.0cv7_0_0002,m.0cv7_0,Indian,0cv7_0,2,26,
m.0gq0jd_0003,m.0gq0jd,Indian,0gq0jd,3,27,
m.0g29qs_0002,m.0g29qs,Indian,0g29qs,2,23,
m.063_l4n_0003,m.063_l4n,Indian,063_l4n,3,34,
m.05zj3h7_0001,m.05zj3h7,Indian,05zj3h7,1,49,
m.04jb36f_0002,m.04jb36f,Indian,04jb36f,2,34,
m.0503zz_0001,m.0503zz,Indian,0503zz,1,34,
m.0dvtzy_0001,m.0dvtzy,Indian,0dvtzy,1,57,
m.02w09hl_0002,m.02w09hl,Indian,02w09hl,2,56,
m.03qjs92_0005,m.03qjs92,Indian,03qjs92,5,53,
m.0f4b09_0003,m.0f4b09,Indian,0f4b09,3,49,
m.0cg0tr_0001,m.0cg0tr,Indian,0cg0tr,1,50,
m.0g5b2d5_0001,m.0g5b2d5,Indian,0g5b2d5,1,40,
m.02vwq65_0003,m.02vwq65,Indian,02vwq65,3,31,
m.02pzqkl_0002,m.02pzqkl,Indian,02pzqkl,2,22,
m.0q2y9_v_0002,m.0q2y9_v,Indian,0q2y9_v,2,25,
m.04wq4j_0002,m.04wq4j,Indian,04wq4j,2,38,
m.0k0q8q_0005,m.0k0q8q,Indian,0k0q8q,5,36,
m.06thbj_0001,m.06thbj,Indian,06thbj,1,48,
m.0cfg5n_0003,m.0cfg5n,Indian,0cfg5n,3,22,
m.03y7r0z_0001,m.03y7r0z,Indian,03y7r0z,1,47,
m.0ksl75_0001,m.0ksl75,Indian,0ksl75,1,29,
m.0rphq89_0002,m.0rphq89,Indian,0rphq89,2,26,
m.06rh2z_0002,m.06rh2z,Indian,06rh2z,2,35,
m.0gbwr04_0004,m.0gbwr04,Indian,0gbwr04,4,43,
m.02prw88_0001,m.02prw88,Indian,02prw88,1,43,
m.07s6vhc_0003,m.07s6vhc,Indian,07s6vhc,3,34,
m.0byffn_0002,m.0byffn,Indian,0byffn,2,28,
m.0fq31yq_0001,m.0fq31yq,Indian,0fq31yq,1,32,
m.04q9vbh_0002,m.04q9vbh,Indian,04q9vbh,2,23,
m.09ghw8q_0003,m.09ghw8q,Indian,09ghw8q,3,19,
m.04n221d_0004,m.04n221d,Indian,04n221d,4,36,
m.0ghmnt_0005,m.0ghmnt,Indian,0ghmnt,5,38,
m.0cd7g0_0003,m.0cd7g0,Indian,0cd7g0,3,23,
m.04_04qr_0001,m.04_04qr,Indian,04_04qr,1,36,
m.07hzpc_0001,m.07hzpc,Indian,07hzpc,1,36,
m.04gv9_5_0001,m.04gv9_5,Indian,04gv9_5,1,68,
m.09l39b_0002,m.09l39b,Indian,09l39b,2,38,
m.0dtsgl_0002,m.0dtsgl,Indian,0dtsgl,2,48,
m.0b0f5p_0001,m.0b0f5p,Indian,0b0f5p,1,66,
m.070pyk_0003,m.070pyk,Indian,070pyk,3,53,
m.0hgswtm_0001,m.0hgswtm,Indian,0hgswtm,1,36,
m.03wjmw_0003,m.03wjmw,Indian,03wjmw,3,38,
m.01q2c4c_0002,m.01q2c4c,Indian,01q2c4c,2,47,
m.0gc42cw_0002,m.0gc42cw,Indian,0gc42cw,2,36,
m.0j519gl_0002,m.0j519gl,Indian,0j519gl,2,32,
m.09t6r9_0004,m.09t6r9,Indian,09t6r9,4,44,
m.0h2hsw_0001,m.0h2hsw,Indian,0h2hsw,1,28,
m.054yrb_0003,m.054yrb,Indian,054yrb,3,42,
m.02p44hd_0003,m.02p44hd,Indian,02p44hd,3,53,
m.0395rt_0002,m.0395rt,Indian,0395rt,2,54,
m.02w3085_0003,m.02w3085,Indian,02w3085,3,53,
m.0g0tyq_0002,m.0g0tyq,Indian,0g0tyq,2,28,
m.063_l4n_0001,m.063_l4n,Indian,063_l4n,1,31,
m.02ql9r5_0001,m.02ql9r5,Indian,02ql9r5,1,41,
m.0gvt_9n_0003,m.0gvt_9n,Indian,0gvt_9n,3,34,
m.0ds5724_0003,m.0ds5724,Indian,0ds5724,3,24,
m.05h373_0003,m.05h373,Indian,05h373,3,53,
m.076yd1t_0002,m.076yd1t,Indian,076yd1t,2,32,
m.0jkv_y7_0002,m.0jkv_y7,Indian,0jkv_y7,2,25,
m.09gjd32_0002,m.09gjd32,Indian,09gjd32,2,35,
m.0c392k_0002,m.0c392k,Indian,0c392k,2,31,
m.01wtrzn_0003,m.01wtrzn,Indian,01wtrzn,3,26,
m.09ggm_w_0002,m.09ggm_w,Indian,09ggm_w,2,43,
m.02z44b0_0001,m.02z44b0,Indian,02z44b0,1,41,
m.0bh8tm0_0002,m.0bh8tm0,Indian,0bh8tm0,2,21,
m.0nb1y3r_0003,m.0nb1y3r,Indian,0nb1y3r,3,27,
m.0486gk_0003,m.0486gk,Indian,0486gk,3,24,
m.0pct_9f_0002,m.0pct_9f,Indian,0pct_9f,2,32,
m.0515p2_0002,m.0515p2,Indian,0515p2,2,32,
m.05f5dtv_0002,m.05f5dtv,Indian,05f5dtv,2,41,
m.0gq1rt_0002,m.0gq1rt,Indian,0gq1rt,2,27,
m.07yw6t_0003,m.07yw6t,Indian,07yw6t,3,49,
m.0gffzfx_0001,m.0gffzfx,Indian,0gffzfx,1,27,
m.026_007_0002,m.026_007,Indian,026_007,2,58,
m.064k3zr_0002,m.064k3zr,Indian,064k3zr,2,32,
m.02z4zww_0002,m.02z4zww,Indian,02z4zww,2,26,
m.0fy86j_0003,m.0fy86j,Indian,0fy86j,3,46,
m.07f49g_0003,m.07f49g,Indian,07f49g,3,26,
m.05zx_5r_0002,m.05zx_5r,Indian,05zx_5r,2,43,
m.0c_fcj_0003,m.0c_fcj,Indian,0c_fcj,3,60,
m.0d28pm__0003,m.0d28pm_,Indian,0d28pm_,3,50,
m.01ggbx_0004,m.01ggbx,Indian,01ggbx,4,54,
m.0k0r5sr_0001,m.0k0r5sr,Indian,0k0r5sr,1,36,
m.01w7n7b_0001,m.01w7n7b,Indian,01w7n7b,1,57,
m.0k2lz84_0004,m.0k2lz84,Indian,0k2lz84,4,30,
m.01q8wk7_0002,m.01q8wk7,Indian,01q8wk7,2,43,
m.06zr326_0003,m.06zr326,Indian,06zr326,3,35,
