img_name,Age,ethnicity,id_class,children_agegroup,im_id,face_id
m.03c62bf_0001,16,Asian,03c62bf,16-18,m.03c62bf,1.0
m.02w2ll4_0003,18,Asian,02w2ll4,16-18,m.02w2ll4,3.0
m.04n3h74_0002,18,Asian,04n3h74,16-18,m.04n3h74,2.0
m.0h7m3hg_0005,17,Asian,0h7m3hg,16-18,m.0h7m3hg,5.0
m.03j3dpb_0004,18,Asian,03j3dpb,16-18,m.03j3dpb,4.0
m.01w1069_0002,18,Asian,01w1069,16-18,m.01w1069,2.0
m.0bhh5n_0005,18,Asian,0bhh5n,16-18,m.0bhh5n,5.0
Asian_172_0,16,Asian,172,16-18,Asian_172,
m.0bkk8v_0004,18,Asian,0bkk8v,16-18,m.0bkk8v,4.0
African_223_0,16,African,223,16-18,African_223,
African_517_15,17,African,517,16-18,African_517,
m.064n2q9_0003,18,African,064n2q9,16-18,m.064n2q9,3.0
African_182_12,16,African,182,16-18,African_182,
m.0gh79sg_0002,18,African,0gh79sg,16-18,m.0gh79sg,2.0
m.0h_gj5x_0002,18,African,0h_gj5x,16-18,m.0h_gj5x,2.0
African_113_45,16,African,113,16-18,African_113,
m.0c7fm1_0001,16,African,0c7fm1,16-18,m.0c7fm1,1.0
m.0crjgjj_0002,16,African,0crjgjj,16-18,m.0crjgjj,2.0
African_316_9,18,African,316,16-18,African_316,
African_441_2,17,African,441,16-18,African_441,
African_624_4,18,African,624,16-18,African_624,
m.080d3c2_0001,17,African,080d3c2,16-18,m.080d3c2,1.0
m.0kvclh4_0005,18,African,0kvclh4,16-18,m.0kvclh4,5.0
m.0j4d7r3_0003,17,African,0j4d7r3,16-18,m.0j4d7r3,3.0
African_300_8,16,African,300,16-18,African_300,
m.0rpgm1y_0003,16,African,0rpgm1y,16-18,m.0rpgm1y,3.0
African_478_0,18,African,478,16-18,African_478,
African_176_16,17,African,176,16-18,African_176,
m.0h62_40_0004,18,African,0h62_40,16-18,m.0h62_40,4.0
African_769_0,18,African,769,16-18,African_769,
African_155_4,17,African,155,16-18,African_155,
m.04rlb8_0002,18,African,04rlb8,16-18,m.04rlb8,2.0
m.09lj1__0002,17,African,09lj1_,16-18,m.09lj1_,2.0
m.0kvclh4_0004,18,African,0kvclh4,16-18,m.0kvclh4,4.0
m.027qhjc_0001,18,African,027qhjc,16-18,m.027qhjc,1.0
African_120_2,18,African,120,16-18,African_120,
African_144_11,18,African,144,16-18,African_144,
African_308_0,16,African,308,16-18,African_308,
African_581_1,17,African,581,16-18,African_581,
African_470_70,17,African,470,16-18,African_470,
African_203_0,16,African,203,16-18,African_203,
African_151_7,18,African,151,16-18,African_151,
African_144_10,17,African,144,16-18,African_144,
m.0djj4b_0002,18,African,0djj4b,16-18,m.0djj4b,2.0
African_513_0,16,African,513,16-18,African_513,
m.03by2wy_0002,17,African,03by2wy,16-18,m.03by2wy,2.0
m.0374vb_0003,16,African,0374vb,16-18,m.0374vb,3.0
African_780_1,17,African,780,16-18,African_780,
African_757_3,18,African,757,16-18,African_757,
African_313_34,18,African,313,16-18,African_313,
African_413_1,18,African,413,16-18,African_413,
African_170_16,17,African,170,16-18,African_170,
African_92_1,16,African,92,16-18,African_92,
African_34_3,18,African,34,16-18,African_34,
m.05b4s6j_0003,18,African,05b4s6j,16-18,m.05b4s6j,3.0
African_489_0,18,African,489,16-18,African_489,
m.03hgs5g_0001,18,African,03hgs5g,16-18,m.03hgs5g,1.0
m.05r6t1_0001,17,African,05r6t1,16-18,m.05r6t1,1.0
m.0c7fm1_0003,17,African,0c7fm1,16-18,m.0c7fm1,3.0
African_222_2,16,African,222,16-18,African_222,
m.0g567x3_0005,17,African,0g567x3,16-18,m.0g567x3,5.0
m.063zl0z_0002,17,African,063zl0z,16-18,m.063zl0z,2.0
African_796_0,18,African,796,16-18,African_796,
m.04gqx5q_0004,18,African,04gqx5q,16-18,m.04gqx5q,4.0
African_113_23,16,African,113,16-18,African_113,
m.0gwyg57_0001,17,African,0gwyg57,16-18,m.0gwyg57,1.0
m.03by2wy_0001,17,African,03by2wy,16-18,m.03by2wy,1.0
African_161_13,16,African,161,16-18,African_161,
m.04gqx5q_0001,17,African,04gqx5q,16-18,m.04gqx5q,1.0
m.027tssp_0002,18,African,027tssp,16-18,m.027tssp,2.0
African_310_5,17,African,310,16-18,African_310,
African_470_92,18,African,470,16-18,African_470,
African_743_3,18,African,743,16-18,African_743,
African_814_1,16,African,814,16-18,African_814,
m.05n_fkv_0001,18,African,05n_fkv,16-18,m.05n_fkv,1.0
m.0ll1g_t_0004,18,African,0ll1g_t,16-18,m.0ll1g_t,4.0
African_568_0,18,African,568,16-18,African_568,
m.04d_b8t_0001,17,African,04d_b8t,16-18,m.04d_b8t,1.0
African_223_3,18,African,223,16-18,African_223,
African_495_1,17,African,495,16-18,African_495,
m.0n49v6t_0004,18,African,0n49v6t,16-18,m.0n49v6t,4.0
m.05zvsg3_0002,18,African,05zvsg3,16-18,m.05zvsg3,2.0
African_313_18,18,African,313,16-18,African_313,
African_120_0,18,African,120,16-18,African_120,
African_482_11,17,African,482,16-18,African_482,
m.0c7fm1_0004,16,African,0c7fm1,16-18,m.0c7fm1,4.0
African_670_7,18,African,670,16-18,African_670,
African_725_0,16,African,725,16-18,African_725,
African_47_1,16,African,47,16-18,African_47,
African_806_1,16,African,806,16-18,African_806,
m.0bj2pt_0002,18,African,0bj2pt,16-18,m.0bj2pt,2.0
m.0h_5m6x_0002,18,African,0h_5m6x,16-18,m.0h_5m6x,2.0
African_80_1,16,African,80,16-18,African_80,
m.0gwyg57_0004,18,African,0gwyg57,16-18,m.0gwyg57,4.0
African_170_21,16,African,170,16-18,African_170,
African_695_5,16,African,695,16-18,African_695,
African_0_1,18,African,0,16-18,African_0,
African_159_3,18,African,159,16-18,African_159,
m.0d_d7t_0004,18,African,0d_d7t,16-18,m.0d_d7t,4.0
African_182_13,16,African,182,16-18,African_182,
m.0cc75sy_0003,18,African,0cc75sy,16-18,m.0cc75sy,3.0
African_632_7,16,African,632,16-18,African_632,
m.0h55_86_0001,18,African,0h55_86,16-18,m.0h55_86,1.0
African_172_56,18,African,172,16-18,African_172,
m.04y7f4r_0002,18,African,04y7f4r,16-18,m.04y7f4r,2.0
m.0g567x3_0002,17,African,0g567x3,16-18,m.0g567x3,2.0
m.0ckv_m_0003,17,African,0ckv_m,16-18,m.0ckv_m,3.0
m.0p3qr00_0001,18,African,0p3qr00,16-18,m.0p3qr00,1.0
African_384_14,17,African,384,16-18,African_384,
m.03qmrg0_0001,18,African,03qmrg0,16-18,m.03qmrg0,1.0
African_158_29,18,African,158,16-18,African_158,
African_41_1,18,African,41,16-18,African_41,
African_512_8,16,African,512,16-18,African_512,
African_396_0,17,African,396,16-18,African_396,
African_513_3,17,African,513,16-18,African_513,
m.04yc_x9_0002,18,African,04yc_x9,16-18,m.04yc_x9,2.0
m.09gp6y8_0003,18,African,09gp6y8,16-18,m.09gp6y8,3.0
m.0kvclh4_0002,18,African,0kvclh4,16-18,m.0kvclh4,2.0
African_576_0,16,African,576,16-18,African_576,
African_286_1,16,African,286,16-18,African_286,
African_648_1,18,African,648,16-18,African_648,
m.083yrt_0002,18,African,083yrt,16-18,m.083yrt,2.0
m.0hznff9_0001,18,African,0hznff9,16-18,m.0hznff9,1.0
African_264_4,16,African,264,16-18,African_264,
African_437_0,16,African,437,16-18,African_437,
African_699_0,16,African,699,16-18,African_699,
m.0dpt37_0001,18,African,0dpt37,16-18,m.0dpt37,1.0
m.09v39qm_0003,18,African,09v39qm,16-18,m.09v39qm,3.0
m.0gl6w7_0002,16,African,0gl6w7,16-18,m.0gl6w7,2.0
m.04074lf_0001,18,African,04074lf,16-18,m.04074lf,1.0
m.0j259dq_0002,17,African,0j259dq,16-18,m.0j259dq,2.0
African_417_37,18,African,417,16-18,African_417,
African_355_0,16,African,355,16-18,African_355,
African_255_0,16,African,255,16-18,African_255,
m.0dljzyy_0002,18,African,0dljzyy,16-18,m.0dljzyy,2.0
m.0gfhg0w_0003,18,African,0gfhg0w,16-18,m.0gfhg0w,3.0
African_615_19,18,African,615,16-18,African_615,
African_645_0,17,African,645,16-18,African_645,
m.0ks6hg_0001,18,African,0ks6hg,16-18,m.0ks6hg,1.0
African_160_0,16,African,160,16-18,African_160,
m.0286btc_0001,18,African,0286btc,16-18,m.0286btc,1.0
African_397_4,17,African,397,16-18,African_397,
African_172_9,18,African,172,16-18,African_172,
African_501_0,17,African,501,16-18,African_501,
m.0fpy1b_0002,18,African,0fpy1b,16-18,m.0fpy1b,2.0
m.04d_b8t_0002,17,African,04d_b8t,16-18,m.04d_b8t,2.0
African_296_12,16,African,296,16-18,African_296,
African_614_0,16,African,614,16-18,African_614,
m.08hcd7_0003,16,African,08hcd7,16-18,m.08hcd7,3.0
m.027yq1t_0002,18,African,027yq1t,16-18,m.027yq1t,2.0
African_728_0,16,African,728,16-18,African_728,
m.09v3bhx_0001,18,African,09v3bhx,16-18,m.09v3bhx,1.0
m.0dqlq9_0001,17,African,0dqlq9,16-18,m.0dqlq9,1.0
African_420_0,16,African,420,16-18,African_420,
African_498_1,18,African,498,16-18,African_498,
m.06y4cw_0001,18,African,06y4cw,16-18,m.06y4cw,1.0
African_264_2,17,African,264,16-18,African_264,
m.0khpr49_0002,18,African,0khpr49,16-18,m.0khpr49,2.0
African_560_0,18,African,560,16-18,African_560,
m.0h62_40_0002,18,African,0h62_40,16-18,m.0h62_40,2.0
African_156_1,18,African,156,16-18,African_156,
m.0k0vhdw_0003,18,African,0k0vhdw,16-18,m.0k0vhdw,3.0
m.0g1my2_0003,18,African,0g1my2,16-18,m.0g1my2,3.0
African_54_0,16,African,54,16-18,African_54,
African_237_3,18,African,237,16-18,African_237,
African_164_454,18,African,164,16-18,African_164,
m.04gh78q_0002,18,African,04gh78q,16-18,m.04gh78q,2.0
m.0fpj1q0_0001,18,African,0fpj1q0,16-18,m.0fpj1q0,1.0
m.0d6316_0003,16,African,0d6316,16-18,m.0d6316,3.0
African_171_22,17,African,171,16-18,African_171,
m.0ckv_m_0001,18,African,0ckv_m,16-18,m.0ckv_m,1.0
m.07k4tsn_0001,16,African,07k4tsn,16-18,m.07k4tsn,1.0
African_460_3,16,African,460,16-18,African_460,
Indian_390_0,16,Indian,390,16-18,Indian_390,
Indian_630_2,16,Indian,630,16-18,Indian_630,
m.06w9rdb_0001,18,Indian,06w9rdb,16-18,m.06w9rdb,1.0
Indian_385_38,18,Indian,385,16-18,Indian_385,
Indian_409_5,16,Indian,409,16-18,Indian_409,
Indian_162_0,18,Indian,162,16-18,Indian_162,
Indian_406_1,16,Indian,406,16-18,Indian_406,
m.0gcslnm_0003,18,Indian,0gcslnm,16-18,m.0gcslnm,3.0
Indian_62_0,16,Indian,62,16-18,Indian_62,
m.04y88mr_0002,18,Indian,04y88mr,16-18,m.04y88mr,2.0
Indian_716_0,17,Indian,716,16-18,Indian_716,
m.02x9x4q_0001,18,Indian,02x9x4q,16-18,m.02x9x4q,1.0
Indian_601_2,18,Indian,601,16-18,Indian_601,
Indian_600_5,18,Indian,600,16-18,Indian_600,
Indian_204_0,18,Indian,204,16-18,Indian_204,
Indian_426_8,18,Indian,426,16-18,Indian_426,
Indian_688_1,16,Indian,688,16-18,Indian_688,
Indian_143_2,17,Indian,143,16-18,Indian_143,
Indian_143_1,18,Indian,143,16-18,Indian_143,
Indian_318_2,17,Indian,318,16-18,Indian_318,
Indian_385_86,18,Indian,385,16-18,Indian_385,
Indian_379_0,18,Indian,379,16-18,Indian_379,
Indian_142_16,16,Indian,142,16-18,Indian_142,
m.05zkm68_0004,18,Indian,05zkm68,16-18,m.05zkm68,4.0
m.0hht5gt_0002,16,Indian,0hht5gt,16-18,m.0hht5gt,2.0
m.0ddf3sx_0001,17,Indian,0ddf3sx,16-18,m.0ddf3sx,1.0
Indian_556_7,16,Indian,556,16-18,Indian_556,
Indian_240_0,18,Indian,240,16-18,Indian_240,
Indian_552_0,16,Indian,552,16-18,Indian_552,
Indian_507_0,18,Indian,507,16-18,Indian_507,
Indian_132_3,16,Indian,132,16-18,Indian_132,
Indian_511_2,16,Indian,511,16-18,Indian_511,
m.0hht8wn_0001,17,Indian,0hht8wn,16-18,m.0hht8wn,1.0
Indian_691_5,17,Indian,691,16-18,Indian_691,
Indian_268_34,18,Indian,268,16-18,Indian_268,
Indian_177_1,16,Indian,177,16-18,Indian_177,
m.05sxmf7_0002,18,Indian,05sxmf7,16-18,m.05sxmf7,2.0
m.0jfgrjr_0001,16,Indian,0jfgrjr,16-18,m.0jfgrjr,1.0
Indian_69_8,16,Indian,69,16-18,Indian_69,
m.02rdtb4_0002,17,Indian,02rdtb4,16-18,m.02rdtb4,2.0
Indian_618_1,16,Indian,618,16-18,Indian_618,
Indian_562_0,18,Indian,562,16-18,Indian_562,
Indian_128_0,16,Indian,128,16-18,Indian_128,
Indian_240_7,17,Indian,240,16-18,Indian_240,
m.02q91dd_0001,18,Indian,02q91dd,16-18,m.02q91dd,1.0
Indian_115_2,16,Indian,115,16-18,Indian_115,
Indian_601_3,17,Indian,601,16-18,Indian_601,
Indian_238_0,16,Indian,238,16-18,Indian_238,
m.051zyst_0002,17,Indian,051zyst,16-18,m.051zyst,2.0
Indian_421_0,18,Indian,421,16-18,Indian_421,
Indian_174_0,16,Indian,174,16-18,Indian_174,
Indian_208_265,17,Indian,208,16-18,Indian_208,
Indian_327_0,17,Indian,327,16-18,Indian_327,
m.04mz6m8_0003,17,Indian,04mz6m8,16-18,m.04mz6m8,3.0
m.09lgkm_0003,18,Indian,09lgkm,16-18,m.09lgkm,3.0
Indian_270_0,18,Indian,270,16-18,Indian_270,
Indian_207_1,18,Indian,207,16-18,Indian_207,
Indian_528_55,16,Indian,528,16-18,Indian_528,
Indian_529_9,17,Indian,529,16-18,Indian_529,
Indian_97_10,18,Indian,97,16-18,Indian_97,
m.03hnvsn_0003,16,Indian,03hnvsn,16-18,m.03hnvsn,3.0
Indian_115_0,17,Indian,115,16-18,Indian_115,
Indian_57_5,18,Indian,57,16-18,Indian_57,
m.0r8ntwm_0003,18,Indian,0r8ntwm,16-18,m.0r8ntwm,3.0
Indian_581_9,16,Indian,581,16-18,Indian_581,
Indian_626_0,18,Indian,626,16-18,Indian_626,
Indian_500_2,18,Indian,500,16-18,Indian_500,
m.02q91dd_0002,18,Indian,02q91dd,16-18,m.02q91dd,2.0
Indian_130_23,18,Indian,130,16-18,Indian_130,
Indian_621_0,17,Indian,621,16-18,Indian_621,
Indian_112_1,18,Indian,112,16-18,Indian_112,
m.05p9t9q_0004,16,Indian,05p9t9q,16-18,m.05p9t9q,4.0
Indian_327_1,18,Indian,327,16-18,Indian_327,
Indian_612_1,16,Indian,612,16-18,Indian_612,
m.03hnvsn_0002,18,Indian,03hnvsn,16-18,m.03hnvsn,2.0
Indian_389_9,16,Indian,389,16-18,Indian_389,
Indian_385_56,17,Indian,385,16-18,Indian_385,
m.06t5x__0003,17,Indian,06t5x_,16-18,m.06t5x_,3.0
Indian_580_0,18,Indian,580,16-18,Indian_580,
Indian_676_0,16,Indian,676,16-18,Indian_676,
Indian_235_0,18,Indian,235,16-18,Indian_235,
Indian_115_1,17,Indian,115,16-18,Indian_115,
Indian_544_6,18,Indian,544,16-18,Indian_544,
Indian_528_61,16,Indian,528,16-18,Indian_528,
Indian_296_4,16,Indian,296,16-18,Indian_296,
Indian_270_7,18,Indian,270,16-18,Indian_270,
Indian_417_4,18,Indian,417,16-18,Indian_417,
Indian_143_16,18,Indian,143,16-18,Indian_143,
Indian_207_2,16,Indian,207,16-18,Indian_207,
Indian_53_3,16,Indian,53,16-18,Indian_53,
Indian_30_3,17,Indian,30,16-18,Indian_30,
Indian_691_0,18,Indian,691,16-18,Indian_691,
Indian_309_1,18,Indian,309,16-18,Indian_309,
Indian_691_2,16,Indian,691,16-18,Indian_691,
Indian_29_1,18,Indian,29,16-18,Indian_29,
m.0hnbj9t_0001,18,Indian,0hnbj9t,16-18,m.0hnbj9t,1.0
m.0dryml1_0004,18,Indian,0dryml1,16-18,m.0dryml1,4.0
Indian_695_3,18,Indian,695,16-18,Indian_695,
Indian_522_2,18,Indian,522,16-18,Indian_522,
m.0b_n83_0003,16,Indian,0b_n83,16-18,m.0b_n83,3.0
m.0j63px2_0002,17,Indian,0j63px2,16-18,m.0j63px2,2.0
Indian_600_4,17,Indian,600,16-18,Indian_600,
Indian_142_19,16,Indian,142,16-18,Indian_142,
Indian_687_0,18,Indian,687,16-18,Indian_687,
Indian_211_0,17,Indian,211,16-18,Indian_211,
Indian_422_0,18,Indian,422,16-18,Indian_422,
m.06w9rdb_0004,18,Indian,06w9rdb,16-18,m.06w9rdb,4.0
Indian_704_2,17,Indian,704,16-18,Indian_704,
m.0b6h8l9_0003,18,Indian,0b6h8l9,16-18,m.0b6h8l9,3.0
Indian_511_1,17,Indian,511,16-18,Indian_511,
Indian_143_10,16,Indian,143,16-18,Indian_143,
Indian_595_1,17,Indian,595,16-18,Indian_595,
Indian_454_0,18,Indian,454,16-18,Indian_454,
Indian_136_0,18,Indian,136,16-18,Indian_136,
m.0k3208_0001,18,Indian,0k3208,16-18,m.0k3208,1.0
Indian_679_4,18,Indian,679,16-18,Indian_679,
m.0j63px2_0001,16,Indian,0j63px2,16-18,m.0j63px2,1.0
Indian_18_12,16,Indian,18,16-18,Indian_18,
Indian_499_7,16,Indian,499,16-18,Indian_499,
Indian_33_0,17,Indian,33,16-18,Indian_33,
Indian_137_1,17,Indian,137,16-18,Indian_137,
Indian_380_2,17,Indian,380,16-18,Indian_380,
Indian_208_359,18,Indian,208,16-18,Indian_208,
Indian_539_6,18,Indian,539,16-18,Indian_539,
Indian_511_3,17,Indian,511,16-18,Indian_511,
Indian_146_2,16,Indian,146,16-18,Indian_146,
Indian_121_1,17,Indian,121,16-18,Indian_121,
m.0jfgrjr_0004,16,Indian,0jfgrjr,16-18,m.0jfgrjr,4.0
Indian_389_10,18,Indian,389,16-18,Indian_389,
Indian_6_1,17,Indian,6,16-18,Indian_6,
Indian_125_0,18,Indian,125,16-18,Indian_125,
m.06ljz3_0001,18,Indian,06ljz3,16-18,m.06ljz3,1.0
m.0j4c85h_0006,17,Indian,0j4c85h,16-18,m.0j4c85h,6.0
Indian_389_1,17,Indian,389,16-18,Indian_389,
Indian_170_5,18,Indian,170,16-18,Indian_170,
Indian_265_0,17,Indian,265,16-18,Indian_265,
Indian_54_5,16,Indian,54,16-18,Indian_54,
m.0jwwdq1_0001,16,Indian,0jwwdq1,16-18,m.0jwwdq1,1.0
Indian_101_1,16,Indian,101,16-18,Indian_101,
Indian_600_3,17,Indian,600,16-18,Indian_600,
Indian_172_0,16,Indian,172,16-18,Indian_172,
m.0hncksb_0001,18,Indian,0hncksb,16-18,m.0hncksb,1.0
m.0b_n83_0002,18,Indian,0b_n83,16-18,m.0b_n83,2.0
m.0525_l_0002,17,Indian,0525_l,16-18,m.0525_l,2.0
m.0ddf3sx_0003,18,Indian,0ddf3sx,16-18,m.0ddf3sx,3.0
Indian_447_1,17,Indian,447,16-18,Indian_447,
Indian_76_0,17,Indian,76,16-18,Indian_76,
Indian_142_11,17,Indian,142,16-18,Indian_142,
Indian_459_5,18,Indian,459,16-18,Indian_459,
m.04112vx_0002,17,Indian,04112vx,16-18,m.04112vx,2.0
Indian_125_1,17,Indian,125,16-18,Indian_125,
Indian_472_42,17,Indian,472,16-18,Indian_472,
Indian_308_0,18,Indian,308,16-18,Indian_308,
Indian_579_1,18,Indian,579,16-18,Indian_579,
Indian_515_3,18,Indian,515,16-18,Indian_515,
m.0hht5gt_0001,17,Indian,0hht5gt,16-18,m.0hht5gt,1.0
Indian_415_1,18,Indian,415,16-18,Indian_415,
Indian_571_0,16,Indian,571,16-18,Indian_571,
